Code,Name,Sales Price,Actual Quantity,Free Stock Quantity,Standard Cost,Manufacturer,Quantity on POP Order,Inactive Date
JUD81,Judes Chocolate Milk Can 12 x 250ml,14.50000,2.00000,2.00000,10.00000,JUD001,0.00000,
JUD82,Judes Flat White Coffee Can 12 x 250ml,14.50000,4.00000,4.00000,10.00000,JUD001,0.00000,
JUI01,Lazy Lemon Juice 1ltr,3.05000,0.00000,0.00000,1.78500,RHA001,0.00000,07/11/2025
JUI01A,Lazy Lemon Juice 500ml,1.40000,0.00000,0.00000,0.93666,RHA001,0.00000,16/06/2025
JUI01B,Cambray Lemon Juice 1ltr,3.05000,0.00000,0.00000,1.87000,HUN001,0.00000,
JUI01C,Polenghi Lemon Juice 1ltr,3.35000,0.00000,0.00000,1.95333,RHA001,60.00000,
JUI02C,Lazy Lime Juice 1ltr,3.40000,0.00000,0.00000,2.27833,RHA001,0.00000,
JUI02D,Polenghi Lime Juice 1ltr,3.40000,16.00000,16.00000,2.27833,RHA001,0.00000,
JUI03,The Village Press Fresh Orange Juice 2.27ltr,8.30000,6.00000,6.00000,5.55000,LON001,0.00000,
JUI03A,Innocent Orange Juice 900ml,3.05000,0.00000,0.00000,2.08000,OCA001,0.00000,25/01/2024
JUI03B,Tropicana Orange Juice 900ml,3.65000,12.00000,12.00000,2.08333,OCA001,0.00000,
JUI03C,Innocent Pure Orange Juice Smooth 1.35ltr,4.25000,10.00000,10.00000,2.91666,OCA001,0.00000,
JUI03D,Innocent Pure Orange Juice Smooth 1.75ltr,4.95000,0.00000,0.00000,3.33333,OCA001,0.00000,
JUI03E,Innocent Pure Apple Juice 900ml,3.05000,0.00000,0.00000,2.08000,OCA001,0.00000,16/04/2025
JUI04,The Village Press Fresh Apple Juice 2.27ltr,5.85000,1.00000,1.00000,3.89000,LON001,0.00000,
JUI04A,Innocent Pure Apple Juice 1.35ltr,4.25000,0.00000,0.00000,2.91666,OCA001,0.00000,
JUI04B,Innocent Pure Apple Juice 1.75ltr,4.95000,3.00000,3.00000,3.33333,OCA001,0.00000,
JUI04C,Tropicana Apple Juice 900ml,3.65000,10.00000,10.00000,2.08333,OCA001,0.00000,
JUI04D,Tropicana Apple Juice 1.7ltr,3.60000,0.00000,0.00000,2.50000,OCA001,0.00000,18/02/2023
JUI05,Kulana Orange Juice 12 x 1ltr,19.99000,0.00000,0.00000,13.49000,LWC001,0.00000,06/03/2025
JUI05B,Eden Grove Orange Juice 12 x 1ltr,19.99000,0.00000,0.00000,13.79000,HUN001,0.00000,08/09/2023
JUI05C,Sunpride Orange Juice 12 x 1ltr,22.50000,0.00000,0.00000,15.05800,CON002,0.00000,
JUI05D,Euro Shopper Orange Juice 12 x 1ltr,14.95000,0.00000,0.00000,10.29000,BOO001,0.00000,05/09/2023
JUI06,Kulana Apple Juice 12 x 1ltr,17.05000,0.00000,0.00000,7.99000,MUL01,0.00000,07/11/2025
JUI06B,Eden Grove Apple Juice 12 x 1ltr,12.75000,0.00000,0.00000,8.91000,HUN001,0.00000,02/09/2023
JUI06C,Sunpride Apple Juice 12 x 1ltr,12.65000,0.00000,0.00000,8.73180,CON002,0.00000,
JUI07,Kulana Cranberry Juice 12 x 1ltr,8.75000,0.00000,0.00000,4.65000,MUL01,0.00000,04/03/2023
JUI07B,Ocean Spray Cranberry Juice 12 x 1ltr,12.00000,0.00000,0.00000,8.40000,CON002,0.00000,23/06/2023
JUI07C,Eden Grove Cranberry Juice 12 x 1ltr,9.45000,0.00000,0.00000,6.61000,HUN001,0.00000,07/11/2025
JUI08B,Del Monte Gold Pineapple Juice 1ltr,1.95000,0.00000,0.00000,1.35000,LWC001,0.00000,14/10/2023
JUI08C,Sunpride Pineapple Juice 12 x 1ltr,14.45000,0.00000,0.00000,10.09000,CON002,0.00000,12/10/2023
JUI09,Kulana Grapefruit Juice 12 x 1ltr,15.50000,2.00000,2.00000,9.69000,MJB001,0.00000,
JUI09A,Retail Grapefruit Juice (Tetra) 1ltr - DELISTED,1.20000,0.00000,0.00000,0.77000,MUL01,0.00000,29/09/2023
JUI10,Kulana Tomato Juice 1ltr,0.85000,0.00000,0.00000,0.57000,HUN001,0.00000,30/10/2024
JUI11,The Village Press Fresh Pink Grapefruit Juice 2.27ltr - TOO,9.70000,0.00000,0.00000,6.69000,LON001,0.00000,
JUI12,Kulana Pineapple Juice 12 x 1ltr,18.65000,0.00000,0.00000,12.49000,MJB001,0.00000,
JUI17,James White Organic Carrot Juice (Glass) 750ml,3.00000,0.00000,0.00000,2.06000,HUN001,0.00000,04/12/2023
JUI17A,Biona Organic Pressed Carrot Juice 500ml,1.80000,0.00000,0.00000,1.24500,WIN001,0.00000,09/10/2025
JUI17B,James White British Carrot Juice 1ltr,3.00000,7.00000,7.00000,2.00125,HUN001,0.00000,
JUI18,James White Organic Beetroot Juice (Glass) 750ml,3.05000,0.00000,0.00000,2.05000,HUN001,0.00000,07/11/2025
JUI18A,Biona Organic Pressed Beetroot Juice 500ml,2.25000,19.00000,19.00000,1.47830,HUN001,0.00000,
JUI19,James White Organic Vegetable Juice 750ml,2.75000,0.00000,0.00000,1.89000,HUN001,0.00000,04/12/2023
JUI19A,Biona Organic Pressed Vegetable Juice 500ml,1.71000,0.00000,0.00000,1.19500,WIN001,0.00000,18/08/2025
JUI30,Eden Grove Orange Juice 27 x 200ml,14.05000,0.00000,0.00000,9.70000,HUN001,0.00000,07/01/2025
JUI30A,Kulana Orange Juice 27 x 200ml,8.60000,0.00000,0.00000,5.99000,TEM002,0.00000,18/11/2024
JUI31,Eden Grove Apple Juice 27 x 200ml,9.10000,0.00000,0.00000,5.99000,HUN001,0.00000,30/10/2024
JUS01,Essential Cuisine Veal Jus concentrated base 1kg / 8ltr,30.00000,96.00000,96.00000,20.10000,ESS001,0.00000,
JUS02,Essential Cuisine Lamb Jus concentrated base 1kg / 8ltr,30.00000,12.00000,12.00000,20.10000,ESS001,0.00000,
JUS03,Essential Cuisine Premier Chicken Jus Concentrate 1kg / 8ltr,30.00000,0.00000,0.00000,20.10000,ESS001,0.00000,
JUS04,Essential Cuisine Red Wine Jus Concentrate 1.2/8ltr,32.75000,8.00000,8.00000,21.94000,ESS001,0.00000,
JUS05,Essential Cuisine Signature Beef Jus RTS (Tetra) 1ltr,11.80000,5.00000,5.00000,8.25000,ESS001,0.00000,
JUS06,Essential Cuisine Signature Red Wine Jus RTS (Tetra) 1ltr,11.95000,6.00000,6.00000,8.35000,ESS001,0.00000,
KATER001,KaterVeg! Frozen Vegan Gluten Free Meat Balls 108 x 14gm,19.75000,0.00000,0.00000,9.88000,CEN002,0.00000,05/05/2025
KATER003,KaterVeg! Gluten Free Soya Protein Vegan Mince 1kg,7.00000,11.00000,11.00000,4.68000,CEN002,0.00000,
KEB04,Disposable Wooden Skewers 200 x 18cm,4.00000,10.00000,10.00000,2.09000,URO001,0.00000,
KEL01,Kellogg's Corn Flakes 4 x 450gm,13.75000,0.00000,0.00000,9.47000,CON002,0.00000,28/05/2025
KEL01A,Kellogg's Corn Flakes Breakfast Cereal 450gm,3.30000,4.00000,4.00000,2.20000,OCA001,0.00000,
KEL02,Kellogg's Rice Krispies 4 x 400gm,14.95000,0.00000,0.00000,10.31000,CON002,0.00000,28/05/2025
KEL02A,Kellogg's Rice Krispies Breakfast Cereal 430gm,5.25000,4.00000,4.00000,3.50000,OCA001,0.00000,
KEL03,Kellogg's Bran flakes 4 x 500gm (Blue Box),13.05000,0.00000,0.00000,9.00000,OCA001,0.00000,28/05/2025
KEL03A,Kellogg's Bran Flakes Breakfast Cereal 500gm,3.30000,4.00000,4.00000,2.20000,OCA001,0.00000,
KEL04,Kellogg's Corn Flakes Portions 40 x 24gm - TO ORDER ONLY,20.85000,0.00000,0.00000,13.97000,HUN001,0.00000,
KEL05,Kellogg's Crunchy Nut Portions 40 x 35gm - TO ORDER ONLY,20.85000,0.00000,0.00000,13.97000,HUN001,0.00000,
KEL06,Kellogg's Rice Krispies Portions 40 x 22gm - TO ORDER ONLY,20.85000,0.00000,0.00000,13.97000,HUN001,0.00000,
KEL07,Kellogg's Special K Portions 40 x 30gm - TO ORDER ONLY,20.85000,0.00000,0.00000,13.97000,HUN001,0.00000,
KEL08,Kellogg's Fruit & Fibre Portions 40 x 45gm - TO ORDER ONLY,20.85000,0.00000,0.00000,13.97000,HUN001,0.00000,
KEL09,Kellogg's Mixed Portions 35 x 1 - TO ORDER ONLY,20.85000,0.00000,0.00000,13.97000,HUN001,0.00000,
KEL10,Kellogg's Bran Flakes 40 x 40gm - TO ORDER ONLY,20.85000,0.00000,0.00000,13.97000,HUN001,0.00000,
KEL11,Kellogg's Crunchy Nut 4 x 500gm,15.55000,0.00000,0.00000,7.30000,CON002,0.00000,28/05/2025
KEL11A,Kellogg's Crunchy Nut Breakfast Cereal 460gm,5.40000,4.00000,4.00000,3.60000,OCA001,0.00000,
KEL12,Kellogg's Rice Krispies 2 x 3.5kg,42.60000,0.00000,0.00000,29.37000,CON002,0.00000,21/07/2025
KEL13,Kellogg's Special K Original Breakfast Cereal 440gm,5.25000,4.00000,4.00000,3.50000,OCA001,0.00000,
KEL15,Kellogg's Coco Pops* 4 x 420gm - TO ORDER ONLY,19.15000,0.00000,0.00000,13.20000,OCA001,0.00000,28/05/2025
KEL15A,Kellogg's Coco Pops Chocolate Breakfast Cereal 420gm,5.25000,4.00000,4.00000,3.50000,OCA001,0.00000,
KEL16,Kellogg's Frosties Breakfast Cereal 470gm,5.60000,4.00000,4.00000,3.75000,OCA001,0.00000,
KEL20,Kellogg's All Bran* 4 x 500gm (Yellow Box),15.10000,0.00000,0.00000,10.40000,OCA001,0.00000,28/05/2025
KEL20A,Kellogg's All-Bran Original Breakfast Cereal 500gm,3.90000,4.00000,4.00000,2.60000,OCA001,0.00000,
KEL22,Kellogg's All Bran Portions 40 x 45gm,23.15000,0.00000,0.00000,17.83000,TEC001,0.00000,09/10/2025
KEL24,Kellogg's Coco Pops Portions 40 x 35gm - TO ORDER ONLY,20.85000,0.00000,0.00000,13.97000,HUN001,0.00000,
KEL25,Kellogg's Granola 1.5kg,8.55000,0.00000,0.00000,5.91000,CON002,0.00000,25/03/2025
KEL26,Kellogg's Frosties Portions 40 x 35gm - TO ORDER ONLY,20.85000,0.00000,0.00000,13.97000,HUN001,0.00000,
KETTLE001,Kettle Chips Lightly Salted Crisps 54 x 40gm,23.90000,2.00000,2.00000,15.99000,AUT002,0.00000,
KETTLE002,Kettle Chips Mature Cheddar & Onion Crisps 54 x 40gm,23.90000,2.00000,2.00000,15.99000,AUT002,0.00000,
KETTLE003,Kettle Chips Sea Salt & Balsamic Vinegar Crisps 54 x 40gm,23.90000,2.00000,2.00000,15.99000,AUT002,0.00000,
KOFFMA001,Koffmann Les Petite Frites 7mm 4 x 2.27kg,27.20000,93.00000,93.00000,18.23000,HUN001,0.00000,
KOFFMA002,Koffmann SKIN ON Les Pommes Frites 10mm 4 x 2.27kg,26.00000,142.00000,142.00000,16.79000,HUN001,0.00000,
KOFFMA003,Koffmann SKIN ON Les Grandes Frites 19mm 4 x 2.27kg,26.00000,47.00000,47.00000,16.79000,HUN001,100.00000,
KOFFMA004,Koffman Sidewinder Frites 4 x 2.27kg - TO ORDER ONLY,30.60000,0.00000,0.00000,21.10000,PRE002,0.00000,01/11/2024
KOFFMA005,Koffmann Sweet Potato Frites 12mm 2.27kg,11.45000,0.00000,0.00000,8.00000,PRE002,0.00000,09/03/2023
KOFFMA006,Koffmann Mash Potato 2.27kg,6.35000,0.00000,0.00000,4.37500,PRE002,0.00000,29/08/2024
KOFFMA007,Koffmann Les Pommes Frites Moyennes 14mm 4 x 2.27kg,25.45000,0.00000,0.00000,17.55000,PRE002,0.00000,10/10/2024
KOFFMA020,Koffmann Le Classique Roast Potatoes 4 x 2.27kg,25.00000,0.00000,0.00000,17.25000,PRE002,0.00000,24/09/2024
KOFFMA030,Marco Pierre White Hash Brown Rounds 4 x 2.27kg,26.25000,0.00000,0.00000,18.10000,PRE002,0.00000,24/09/2024
LAB03,Small Thermal White Labels 2000 x 50mm x 73mm (Inside Wound),9.99000,0.00000,0.00000,7.30000,,0.00000,
LAB03A,Small Thermal White Labels 500 x 58mm x 91.5mm,7.85000,0.00000,0.00000,2.48000,,0.00000,
LAB04,"""Use By"" Food Labels 1000 x 1inch",7.60000,2.00000,2.00000,4.99000,URO001,0.00000,
LAB06,Vogue Allergen Label 500 x 2inch,11.45000,2.00000,2.00000,7.89000,URO001,0.00000,
LAB06A,Vogue Removable Use First Labels 1 x 1000,6.50000,0.00000,0.00000,4.54000,URO001,0.00000,18/01/2024
LAB07,Monday (Blue) Colour Coded Food Label 1000 x 1inch,3.55000,0.00000,0.00000,0.87000,BAR002,0.00000,23/10/2023
LAB07A,Vogue Monday (Blue) Day Dot 2000 x 3/4inch,3.55000,0.00000,0.00000,1.49000,URO001,0.00000,23/10/2023
LAB10,Thursday (Brown) Colour Coded Food Labe 1000 x 1inch,3.55000,0.00000,0.00000,0.87000,BAR002,0.00000,23/10/2023
LAB11,Friday (Green) Colour Coded Food Label 1000 x 1inch,3.55000,0.00000,0.00000,0.87000,BAR002,0.00000,23/10/2023
LAB14,Vogue Plastic Label Dispenser,16.20000,0.00000,0.00000,12.93000,URO001,0.00000,14/10/2023
LABEL01,Removeable Day Use By Label 500 x 49mm x 65mm,5.95000,48.00000,48.00000,3.50000,NCC001,0.00000,
LABEL01A,Hygiplas Dissolvable Prepared Food Labels 250 x 5cm x 7.5cm,13.80000,23.00000,23.00000,9.22000,URO001,0.00000,
LABEL02,Sunday (Black) Colour Coded Food Label 1000 x 19mm,3.55000,2.00000,2.00000,1.05000,NCC001,0.00000,
LABEL03,Monday (Blue) Colour Coded Food Label 1000 x 19mm,3.55000,2.00000,2.00000,1.05000,NCC001,0.00000,
LABEL04,Tuesday (Yellow) Colour Coded Food Label 1000 x 19mm,3.55000,3.00000,3.00000,1.05000,NCC001,0.00000,
LABEL05,Wednesday (Red) Colour Coded Food Label 1000 x 19mm,3.55000,4.00000,4.00000,1.05000,NCC001,0.00000,
LABEL06,Thursday (Brown) Colour Coded Food Label 1000 x 19mm,3.55000,1.00000,1.00000,1.05000,NCC001,0.00000,
LABEL07,Friday (Green) Colour Coded Food Label 1000 x 19mm,3.55000,4.00000,4.00000,1.05000,NCC001,0.00000,
LABEL08,Saturday (Orange) Colour Coded Food Label 1000 x 19mm,3.55000,1.00000,1.00000,1.05000,NCC001,0.00000,
LACTO001,Arla Lactofree Semi Skimmed Milk 1ltr - TO ORDER ONLY,2.45000,0.00000,0.00000,1.64000,HUN001,0.00000,
LAG01,Birrificio Angelo Poretti Birra Italiana Premium 12 x 330ml,16.40000,0.00000,0.00000,10.99000,BOO001,0.00000,
LAG03,Peroni Nastro Azzuro 24 x 330ml,30.45000,1.00000,1.00000,17.88540,LWC001,0.00000,
LAG03B,Peroni Nastro Azzurro 0.0% Alcohol Free 24 x 330ml - TOO,29.10000,0.00000,0.00000,19.49000,LWC001,0.00000,
LAG03E,Peroni Nastro Azzurro 0.0% Alcohol Free 12 x 330ml - TOO,14.90000,0.00000,0.00000,8.79000,BOO001,0.00000,
LAG04,Peroni Nastro Azzurro Gluten Free Lager Beer 12 x 330ml - TO,22.70000,0.00000,0.00000,14.99000,BOO001,0.00000,
LAG10,Brewdog Punk IPA 12 x 330ml,20.85000,6.00000,6.00000,10.83333,OCA001,0.00000,
LAG10A,Brewdog Punk Alcohol Free IPA 24 x 330ml - Clearance,22.36842,5.00000,5.00000,21.25000,AMA01,0.00000,
LAG20,Curious Brew Premium English Lager 12 x 330ml,18.50000,0.00000,0.00000,12.95000,MAT001,0.00000,22/08/2023
LAG21,Birra Moretti Lager (Glass) 24 x 330ml,34.30000,0.00000,0.00000,22.99000,LWC001,0.00000,16/06/2025
LAG21A,Birra Moretti Lager (Glass) 12 x 330ml,12.30000,0.00000,0.00000,8.33000,SAI001,0.00000,04/05/2023
LAG21B,Birra Moretti Lager (Glass) 18 x 330ml,20.25000,0.00000,0.00000,14.17000,SAI001,0.00000,04/05/2023
LAG21C,Birra Moretti Premium Lager (Can) 6 x 4 x 440ml,44.80000,25.00000,25.00000,28.99000,BOO001,0.00000,
LAG22,Foster's Lager (Can) 10 x 440ml,14.80000,0.00000,0.00000,6.75000,OCA001,0.00000,19/11/2025
LAG22A,Foster's Lager (Can) 12 x 440ml,17.80000,0.00000,0.00000,7.50000,SAI001,0.00000,19/06/2024
LAG23A,Foster's Lager (Can) 15 x 440ml,22.20000,3.00000,3.00000,11.75000,OCA001,0.00000,
LAG23B,Foster's Lager (Can) 18 x 440ml,26.65000,0.00000,0.00000,10.00000,SAI001,0.00000,23/09/2025
LAG24,Chapel Down Curious Session IPA 12 x 330ml,18.50000,0.00000,0.00000,12.96000,MAT001,0.00000,31/05/2023
LAG25,Heineken 0.0 Alcohol Free Beer Bottles 24 x 330ml - TO ORDER,24.65000,0.00000,0.00000,16.49000,LWC001,0.00000,
LAG25A,Heineken 0.0 Alcohol Free Beer Cans 6 x 330ml,5.90000,2.00000,2.00000,3.95833,OCA001,0.00000,
LAG25B,Heineken 0.0 Alcohol Free Beer Cans 24 x 330ml,23.65000,4.00000,4.00000,15.83333,AMA001,6.00000,
LAG26,Sharps Doombar 8 x 500ml - TO ORDER ONLY,18.65000,2.00000,0.00000,12.49000,BOO001,0.00000,
LAG26A,Sharps Doombar Amber Ale 6 x 500ml,12.70000,0.00000,0.00000,8.33000,SAI001,0.00000,23/04/2025
LAG26B,Sharps Doombar Amber Ale (Cans) 10 x 440ml,15.85000,15.00000,15.00000,8.33333,SAI001,6.00000,
LAG30,Estrella Damm Lager 6 x 4 x 330ml,29.99000,0.00000,0.00000,20.99000,BOO001,0.00000,22/05/2024
LAG30A,Estrella Damm Lager 12 x 330ml,15.65000,0.00000,0.00000,10.49000,BOO001,0.00000,07/05/2025
LAG30B,Estrella Damm Premium Lager (Cans) 4 x 440ml,6.85000,0.00000,0.00000,4.58300,SAI001,0.00000,14/06/2025
LAG30C,Estrella Damm Premium Lager (Cans) 10 x 440ml,16.20000,6.00000,6.00000,9.58333,OCA001,0.00000,
LAG31,Bavaria Lager Shandy 6 x 330ml,2.60000,0.00000,0.00000,2.08000,OCA001,0.00000,17/05/2023
LAG31A,Bavaria Lager Shandy 24 x 330ml,16.35000,11.00000,11.00000,10.62500,AMA001,0.00000,
LAG40,Newcastle Brown Ale (Can) 24 x 500ml,47.55000,9.00000,9.00000,31.85000,AMA001,0.00000,
LAG50,Guinness 0.0% Alcohol Free Draught Stout 10 x 440ml,16.20000,1.00000,0.00000,10.83333,OCA001,0.00000,
LAG51,Guinness Draught 0.0% Alcohol Free Stout 4 x 440ml,6.85000,0.00000,0.00000,4.58333,OCA001,0.00000,
LAG60,Lucky Saint Alcohol Free Lager 24 x 330ml - Clearance,27.63158,9.00000,9.00000,26.25000,BOO001,0.00000,
LAM01,Leg Lamb - Boned & Rolled,13.90000,3123.66200,3123.66200,9.00000,FOR002,0.00000,
LAM01A,Leg Lamb - On the Bone,13.90000,9525.35500,9525.35500,0.00000,RPM001,0.00000,
LAM01B,"Leg Lamb - Boned and Rolled, Shank Removed",13.90000,13964.41700,13964.41700,0.00000,,0.00000,
LAM02,Whole Lamb Neck Fillet,22.85000,9841.44700,9841.44700,16.00000,,0.00000,
LAM03,Diced Leg Lamb,16.15000,12078.51700,12078.49700,10.60000,,0.00000,
LAM04,Leg Lamb Steak,14.99000,9541.00200,9541.00200,0.00000,,0.00000,
LAM06A,7 Bone Rack Lamb F/T,29.99000,9316.39200,9316.39200,9.00000,FOR002,0.00000,
LAM07,Shoulder of Lamb B/R (sold gross weight),16.99000,11676.48400,11676.48400,0.00000,FOR002,0.00000,
LAM07A,Shoulder of Lamb O/B (Sold gross weight),16.99000,13994.77500,13994.75500,10.00000,RPM001,0.00000,
LAM07B,Shoulder of Lamb - Boned Only (sold gross weight),16.99000,9698.46000,9698.46000,0.00000,FOR002,0.00000,
LAM07C,Shoulder of Lamb - Boned Only  - THE PIG (FREE OF CHARGE),12.99000,0.00000,0.00000,0.00000,FOR002,0.00000,05/11/2024
LAM09A,Lamb Loin Boneless - (Cannon),37.55000,9547.97600,9547.97600,0.00000,,0.00000,
LAM10,Lamb Loin Chops,14.99000,14401.12100,14401.12100,0.00000,,0.00000,
LAM11A,Lamb Cutlets - French Trimmed,29.99000,9978.71000,9978.71000,0.00000,,0.00000,
LAM12,Lamb Noisettes - Sold Gross Weight,11.99000,9963.90500,9963.90500,0.00000,,0.00000,09/07/2025
LAM13,Lamb Barnsley Chops,14.99000,9802.87500,9802.87500,0.00000,,0.00000,
LAM13A,Diced Shoulder of Lamb (GROSS),16.99000,9846.00900,9846.00900,0.00000,,0.00000,
LAM16,Boneless Lamb Rump,21.99000,9091.54300,9091.54300,10.00000,FOR002,0.00000,
LAM16A,Boneless Lamb Rumps,15.99000,8752.50100,8752.50100,7.50000,RPM001,0.00000,19/09/2023
LAM17C,Lamb Shanks,14.60000,15483.78480,15483.78480,10.49000,RPM001,0.00000,
LAM17D,Lamb Shanks - Arun View Only,9.40000,0.00000,0.00000,7.80000,,0.00000,29/12/2023
LAM17E,Ovation Lamb Shank 24 x 350-500gm - Arun View Only,126.25000,985.00000,985.00000,98.00000,CRE001,0.00000,13/02/2025
LAM17F,Lamb Shank 350-500gm,5.65000,9717.00000,9717.00000,4.08000,CRE001,0.00000,24/04/2025
LAM19,Breast of Lamb,8.80000,9726.78100,9726.78100,4.75000,FOR002,0.00000,
LAM19A,Breast of Lamb - Boned,8.80000,14463.61200,14463.61200,0.00000,RPM001,0.00000,
LAM20,English Loin Lamb O/B,16.70000,9791.52300,9791.52300,7.50000,RPM001,0.00000,
LAM25,Whole Lamb,8.65000,0.00000,0.00000,6.80000,,0.00000,
LAM26,Parkers Lamb Kofta 6 x Approx. 95gm,5.70000,4134.00000,4134.00000,0.00000,,0.00000,
LAM27,Butterfly Lamb Valentine Chop,15.05000,0.00000,0.00000,5.50000,FOR002,0.00000,09/07/2025
LAMLE01,Leg Lamb Steak (Each),14.99000,0.00000,0.00000,0.00000,,0.00000,01/07/2025
LAMRU01,Boneless Lamb Rump (Each),21.95000,0.00000,0.00000,0.00000,FOR002,0.00000,01/07/2025
LAMSH01,Lamb Shanks (Each),14.60000,0.00000,0.00000,0.00000,RPM001,0.00000,01/07/2025
LAMSHO001,Whole Shoulder of Lamb - Boned Only (Sold Gross Weight),13.20000,0.00000,0.00000,0.00000,FOR002,0.00000,01/07/2025
LAMSHO002,Whole Shoulder of Lamb - Boned & Rolled (Sold Gross Weight),13.20000,0.00000,0.00000,9.00000,FOR002,0.00000,01/07/2025
LAMSHO003,Whole Shoulder of Lamb On The Bone (Sold gross weight),13.20000,0.00000,0.00000,0.00000,RPM001,0.00000,01/07/2025
LAUMO001,Laumont Porcini Powder 75gm,7.15000,5.00000,5.00000,4.76541,LAU001,0.00000,
LAUMO002,Laumont Dried Wild Black Trumpet Mushroom 60gm,8.40000,1.00000,1.00000,5.61092,LAU001,0.00000,
LAUMO003,Laumont Dried Morel 75gm,15.85000,4.00000,4.00000,10.61058,LAU001,0.00000,
LAUMO009,Laumont Gourmet Truffle Gift Set 1 x Each,41.35000,10.00000,10.00000,27.70456,LAU001,0.00000,
LAUMO010,Laumont Black & White Truffle Oil Gift Set 2 x 500ml,18.05000,10.00000,10.00000,12.08094,LAU001,0.00000,
LAUMO011,Laumont Black Truffle Puree With Winter Truffle Oil 200gm,24.10000,1.00000,1.00000,16.12470,LAU001,0.00000,
LAUMO012,Laumont Whole Summer Truffle 200gm,31.20000,6.00000,6.00000,20.90369,LAU001,0.00000,
LAUMO013,Laumont Summer Truffle Peelings 200gm,29.00000,10.00000,10.00000,19.43323,LAU001,0.00000,
LAUMO014,Laumont Whole Summer Truffle 25gm,6.60000,2.00000,2.00000,4.39780,LAU001,0.00000,
LAUMO015,Laumont Truffle Honey 150gm,6.85000,0.00000,0.00000,4.58160,LAU001,0.00000,
LAV02,Lavazza Qualita Rossa Ground Coffee 500gm,8.95000,0.00000,0.00000,6.25000,PET001,0.00000,03/07/2024
LAV03,Lavazza Cafe Decaffeinato Ground Coffee 250g,8.25000,65.00000,65.00000,5.50375,PET001,0.00000,
LEN01,Triple Lion Red Split Lentils 3kg,6.80000,8.00000,8.00000,4.53750,SPL001,0.00000,
LEN01A,Triple Lion Red Split Lentils 3kg - STG,6.65000,0.00000,0.00000,4.26800,SPL001,0.00000,24/10/2025
LEN02,Triple Lion Puy Type Lentils 3kg,11.30000,36.00000,36.00000,7.56250,SPL001,0.00000,
LEN03,Biona Organic Beluga Lentils 400gm,1.80000,0.00000,0.00000,1.18000,WIN001,0.00000,
LEN04,Biona Organic Green Lentils 400gm,1.45000,0.00000,0.00000,0.83500,WIN001,0.00000,03/06/2025
LEN04A,Epicure Organic Bijoux Verts Green Lentils 400gm,1.45000,16.00000,16.00000,0.58000,PET001,0.00000,
LEN07,Parkers Dark Speckled Green Lentils (Puy Type) 1kg,4.25000,0.00000,0.00000,2.75000,SHE001,0.00000,29/09/2023
LIG001,LIGUORI Premium Italian No.3 Spaghetti 500gm,2.05000,0.00000,0.00000,1.10000,BON001,0.00000,27/10/2025
LIG002,LIGUORI Premium Italian No.7 Linguine 500gm (20),2.30000,0.00000,0.00000,1.10000,BON001,0.00000,19/08/2025
LIG003,LIGUORI Premium Italian No.27 Casarecce 500gm (16),2.05000,0.00000,0.00000,1.10000,BON001,0.00000,26/08/2025
LIG004,LIGUORI Premium Italian No.30 Farfalle 500gm,2.05000,0.00000,0.00000,1.10000,BON001,0.00000,04/11/2025
LIG005,LIGUORI Premium Italian No.42 Penne Rigate 500gm (16),2.05000,0.00000,0.00000,1.10000,BON001,0.00000,23/09/2025
LIG006,LIGUORI Premium Italian No.31 Fusilli 500gm (16),2.05000,0.00000,0.00000,1.10000,BON001,0.00000,24/09/2025
LIG007,LIGUORI Premium Italian No.46 Rigatoni 500gm,2.05000,0.00000,0.00000,1.10000,BON001,0.00000,27/10/2025
LIO01,Lion English Mustard 2.27ltr,10.20000,5.00000,5.00000,6.82000,AAK001,2.00000,
LIO02,Lion French Mustard 2.27ltr,7.95000,22.00000,22.00000,5.32500,AAK001,10.00000,
LIO03,Lion Wholegrain Mustard 2.27ltr,9.05000,8.00000,8.00000,5.95000,AAK001,0.00000,
LIO05,Lion Hickory BBQ Sauce 2.27ltr,7.45000,18.00000,18.00000,4.90500,AAK001,4.00000,
LIO05A,Lion Louisiana BBQ Sauce 1ltr,3.35000,6.00000,6.00000,2.22833,AAK001,0.00000,
LIO05B,Lion Maple & Bourbon BBQ Sauce 1ltr,5.20000,9.00000,9.00000,3.46000,AAK001,0.00000,
LIO05C,Lion Korean BBQ Sauce 1ltr,5.30000,13.00000,13.00000,3.54000,AAK001,0.00000,
LIO06,Lion Burger Sauce 1ltr,4.55000,6.00000,6.00000,2.49166,AAK001,0.00000,
LIO07,Lion Horseradish Sauce 2.27ltr,9.45000,7.00000,7.00000,6.32000,AAK001,0.00000,
LIO08,Lion Mint Sauce 2.27ltr,6.50000,13.00000,13.00000,4.35000,AAK001,0.00000,
LIO09,Lion Prawn Cocktail Sauce 2.27ltr,8.15000,0.00000,0.00000,5.44000,AAK001,10.00000,
LIO10,Lion Tartare Sauce 2.27ltr,8.85000,17.00000,17.00000,5.92000,AAK001,0.00000,
LIO11,Lion Cool Salsa 2.27ltr,9.70000,1.00000,1.00000,6.21000,AAK001,6.00000,
LIO12,Lion MILD Piri Piri Sauce 2.27ltr,8.55000,0.00000,0.00000,5.78500,AAK001,0.00000,09/10/2025
LIO12A,Lion HOT Piri Piri Sauce 2.27ltr,8.55000,0.00000,0.00000,5.73500,AAK001,0.00000,09/10/2025
