(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions – Total,Sessions – Total – B2B,Session percentage – Total,Session percentage – Total – B2B,Page views – Total,Page views – Total – B2B,Page views percentage – Total,Page views percentage – Total – B2B,Featured Offer (Buy Box) percentage,Featured Offer (Buy Box) percentage – B2B,Units ordered,Units ordered – B2B,Unit Session Percentage,Unit session percentage – B2B,Ordered Product Sales,Ordered product sales – B2B,Total order items,Total order items – B2B
B087BJQVYX,B087BJQVYX,"Cambrook - Dry Roasted Peanuts, 1kg Bag",CAMBR010 - 001,120,5,0.07%,0.11%,157,8,0.07%,0.12%,18.49%,0.00%,4,0,3.33%,0.00%,£51.96,£0.00,4,0
B08BPC217N,B08BPC217N,Folkingtons Cranberry Juice - 12x250ml,FOL03 - 003 Prime,12,0,0.01%,0.00%,14,0,0.01%,0.00%,85.71%,0.00%,4,0,33.33%,0.00%,£99.96,£0.00,4,0
B08BPDB3VS,B08BPDB3VS,Opies Black Cherry Compote - 4x1.2kg,COMPOT01 - 002,7,0,0.00%,0.00%,7,0,0.00%,0.00%,100.00%,0.00%,4,0,57.14%,0.00%,£182.04,£0.00,4,0
B08BS3QSRN,B08BS3QSRN,Biona Organic Coconut Cream 400ml (Pack of 6),ORI12C - 001,49,1,0.03%,0.02%,62,1,0.03%,0.02%,26.32%,100.00%,4,1,8.16%,100.00%,£81.00,£20.25,4,1
B08DJ78B7M,B08DJ78B7M,Alpen No Added Sugar Muesli Sachets - 30x45g,CER25H - 001 Prime,79,5,0.04%,0.11%,102,5,0.04%,0.08%,24.44%,20.00%,4,0,5.06%,0.00%,£64.80,£0.00,4,0
B08J856MT8,B08J856MT8,Menz and Gasser Assorted Jam Portions - Individual Portions of Delicious Assorted Jam Perfect for Breakfast Travel - Pack of 100 Portions Exp 04/26,JAM03B - 001,140,5,0.08%,0.11%,191,6,0.08%,0.09%,96.93%,100.00%,4,0,2.86%,0.00%,£61.36,£0.00,4,0
B08T5NSDGM,B08T5NSDGM,Forno Bonomi Italian Amaretti Biscuits 200g,SWE08B - 001,16,0,0.01%,0.00%,19,0,0.01%,0.00%,100.00%,0.00%,4,0,25.00%,0.00%,£26.88,£0.00,4,0
B08W1RH2JZ,B08W1RH2JZ,Whole Baby Pears in Light Syrup - Tinned 425g,FRU19,7,0,0.00%,0.00%,8,0,0.00%,0.00%,100.00%,0.00%,6,0,85.71%,0.00%,£36.72,£0.00,4,0
B08W6FZTZB,B08WJ8KQPK,"Mona Lisa Crispearls by Callebaut (White Chocolate Cereal Balls, 800g Bag)",DEC014 - 001 Prime,40,1,0.02%,0.02%,46,2,0.02%,0.03%,80.49%,0.00%,6,0,15.00%,0.00%,£125.70,£0.00,4,0
B094RKYHDM,B094RKYHDM,Sun-Pat Crunchy Peanut Butter 1kg,SPR26B - 001 Prime,59,0,0.03%,0.00%,75,0,0.03%,0.00%,9.86%,0.00%,4,0,6.78%,0.00%,£51.68,£0.00,4,0
B095YT6WP4,B095YT6WP4,Lingham - Chilli Sauce - 358g - (pack of 4),ORI54 - 005,19,0,0.01%,0.00%,24,0,0.01%,0.00%,68.18%,0.00%,4,0,21.05%,0.00%,£54.00,£0.00,4,0
B0DBQFDXJZ,B0963JYKH7,"Alexander Home The Original European Mill (Brass, 8-Inch Pepper)",TOO08 - 001 Prime,108,1,0.06%,0.02%,154,3,0.07%,0.05%,65.22%,100.00%,4,0,3.70%,0.00%,£256.00,£0.00,4,0
B09JKM6DP9,B09JKM6DP9,Cracked Black Pepper 500g | Triple Lion | Herbs & Seasoning,PEP100B - 001,15,1,0.01%,0.02%,19,2,0.01%,0.03%,94.12%,0.00%,4,0,26.67%,0.00%,£47.52,£0.00,4,0
B0B8DK6GFB,B0B8DLRH3X,Mona Lisa Dark Chocolate Shavings 2.5kg,DEC20 - 002,11,3,0.01%,0.06%,17,3,0.01%,0.05%,100.00%,100.00%,4,0,36.36%,0.00%,£194.88,£0.00,4,0
B0BNFFMVP9,B0BNFH1THD,OATLY! Oat Drink Barista Edition 1L x 6,ALP31 - 005,42,2,0.02%,0.04%,46,2,0.02%,0.03%,65.22%,50.00%,4,2,9.52%,100.00%,£79.96,£39.98,4,2
B0BRXLVG48,B0BQRT9SP5,Jude's | Flat White Coffee Milkshake | 250ml x 12 Cans,JUD82 - 001 Prime,8,0,0.00%,0.00%,10,0,0.00%,0.00%,0.00%,0.00%,5,0,62.50%,0.00%,£103.40,£0.00,4,0
B0BS6S6QXP,B0BS6S6QXP,Lion Tartare Sauce 2.27litres,LIO10 - 001,15,0,0.01%,0.00%,17,0,0.01%,0.00%,100.00%,0.00%,5,0,33.33%,0.00%,£67.50,£0.00,4,0
B0BT513HLC,B0BT513HLC,Menz & Gasser Strawberry Jam Portions 100 x 20g,JAM03C - 001,39,2,0.02%,0.04%,53,3,0.02%,0.05%,79.55%,100.00%,4,0,10.26%,0.00%,£56.96,£0.00,4,0
B0BW13C19Z,B0BW13C19Z,1 x 2kg Beef Gravy Granules Suitable For Vegetarians,GRA05 - 001 Prime,13,0,0.01%,0.00%,14,0,0.01%,0.00%,85.71%,0.00%,5,0,38.46%,0.00%,£88.35,£0.00,4,0
B0C6B56HQ6,B0C6B56HQ6,Forvm Cabernet Sauvignon Balsamic-Style Vinegar – 500 ml – Solera-Aged Spanish Red Wine Vinegar (8 Years),VIN61 - 001 Prime,52,1,0.03%,0.02%,66,1,0.03%,0.02%,95.38%,100.00%,6,3,11.54%,300.00%,£109.14,£54.57,4,1
B0CBQ7TWL6,B0CBQ7TWL6,Le Guerandais Coarse Sea Salt 1kg X 12,SAL21 - 005 Prime,17,1,0.01%,0.02%,23,1,0.01%,0.02%,100.00%,100.00%,5,0,29.41%,0.00%,£187.59,£0.00,4,0
B0CCPJL4SC,B0CCPKSMC8,Busch Meringue Drops 100gm x 6,SWE03E - 002,56,1,0.03%,0.02%,64,1,0.03%,0.02%,98.36%,0.00%,4,1,7.14%,100.00%,£54.56,£13.64,4,1
B0CLGNSYG2,B0CLGNSYG2,Cacao Barry - Intense Deep Black Cocoa Powder - 1kg,CHO01 - 001 Prime,70,5,0.04%,0.11%,103,7,0.04%,0.11%,42.55%,66.67%,4,1,5.71%,20.00%,£118.24,£29.56,4,1
B0CN3NRK7H,B0CN3PBZFH,"Fresher's Juice Drinks 5ltr (No Added Sugar Blackcurrant, 1)",COR21A - 002,81,5,0.05%,0.11%,95,6,0.04%,0.09%,95.65%,100.00%,11,10,13.58%,200.00%,£124.19,£112.90,4,3
B0CP2PHB1V,B0CP2MBZ9R,Parkers Chocolate DARK Mousse Mix 800gm,DES05 - 005 Prime,21,3,0.01%,0.06%,23,3,0.01%,0.05%,100.00%,100.00%,4,1,19.05%,33.33%,£98.84,£24.71,4,1
B0CTQQZLW5,B0CTQQZLW5,Nielsen Massey Vanilla Bean Paste 60ml (Pack of 2),VAN50A - 004 Prime,26,1,0.01%,0.02%,35,1,0.02%,0.02%,93.33%,100.00%,4,0,15.38%,0.00%,£99.28,£0.00,4,0
B0CVHHNB8D,B0CVHK2T91,"Biona Pressed Carrot Juice 500ml (2, Beetroot)",JUI18A - 005 Prime,14,0,0.01%,0.00%,18,0,0.01%,0.00%,100.00%,0.00%,5,0,35.71%,0.00%,£49.85,£0.00,4,0
B0CZ15S5GP,B0CZ15S5GP,Parkers Centaur - WALNUT Oil - 500ml (1),OIL08A - 001 Prime,45,0,0.03%,0.00%,59,0,0.03%,0.00%,98.15%,0.00%,4,0,8.89%,0.00%,£49.96,£0.00,4,0
B0D1878TX3,B0D1878TX3,Parkers CORE - Black Pepper Sachets - 1 x 2000,CORESA008 - 001 Prime,6,1,0.00%,0.02%,6,1,0.00%,0.02%,100.00%,100.00%,5,1,83.33%,100.00%,£75.25,£15.05,4,1
B0D458KDFL,B0D458KDFL,REGGIA - Cannelloni Tubes - 4 x 250gm,37-NYZ2-F3F0,36,0,0.02%,0.00%,44,0,0.02%,0.00%,100.00%,0.00%,4,0,11.11%,0.00%,£41.44,£0.00,4,0
B0D7J2LZYN,B0D7J1LZHR,"Cambrook (1kg, Salted Peanuts)",CAMBR009 - 002 Prime,13,0,0.01%,0.00%,17,0,0.01%,0.00%,100.00%,0.00%,5,0,38.46%,0.00%,£58.35,£0.00,4,0
B0D92SJGNN,B0D92P78XK, ,CLE01HA - 002,39,5,0.02%,0.11%,64,7,0.03%,0.11%,94.83%,100.00%,4,1,10.26%,20.00%,£157.96,£39.49,4,1
B0D9HRJMFR,B0D9HRJMFR,REGGIA Cannelloni Tubes 250gm (Pack of 3),PAS12A - 017 Prime,18,0,0.01%,0.00%,23,0,0.01%,0.00%,90.48%,0.00%,4,0,22.22%,0.00%,£34.16,£0.00,4,0
B0D9MH16PV,B0D9MH16PV,Centaur Bundle - Champagne & Tarragon Vinegar - 2 x 750ml,Bundle - 157 Prime,12,0,0.01%,0.00%,16,0,0.01%,0.00%,100.00%,0.00%,4,0,33.33%,0.00%,£63.96,£0.00,4,0
B0DB2GZBVB,B0DB2GZBVB,"Belazu Preserved Lemons Bundle, 2 x 360g (Drained Weight)",MED19B - 014 Prime,37,2,0.02%,0.04%,47,2,0.02%,0.03%,27.27%,0.00%,4,0,10.81%,0.00%,£61.96,£0.00,4,0
B0DN34ZT4Q,B0DN34ZT4Q,ICE VALLEY - Still Spring Water 24 x 500ml,WATER003 - 001,30,0,0.02%,0.00%,42,0,0.02%,0.00%,31.43%,0.00%,4,0,13.33%,0.00%,£43.60,£0.00,4,0
B0DRPP4WB6,B0DRPR31CJ,Bay Tree Marinated Miniature Figs (600gm),MED07D - 002 Prime,14,0,0.01%,0.00%,16,0,0.01%,0.00%,100.00%,0.00%,4,0,28.57%,0.00%,£53.28,£0.00,4,0
B0DSG1W7W6,B0DSG1W7W6,Mousline - Mash Potato Mix - 4kg,POT04 - 001 Prime,27,0,0.02%,0.00%,43,0,0.02%,0.00%,94.29%,0.00%,5,0,18.52%,0.00%,£183.55,£0.00,4,0
B0DVJ8R115,B0DVHWT7NG,Callebaut - W2 White - 28% Callets - 2.5kg (Sold by Parkers Foodservice) (1 Pack),CAL04 - 020 Prime,16,0,0.01%,0.00%,19,0,0.01%,0.00%,88.89%,0.00%,4,0,25.00%,0.00%,£186.52,£0.00,4,0
B0DVJ6YSM2,B0DVHZYW49,Callebaut - Dark - 70.5% Callets - 2.5kg - (Sold by Parkers Foodservice) 70-30-38 (2 Packs),CAL01 - 011 Prime,7,0,0.00%,0.00%,8,0,0.00%,0.00%,100.00%,0.00%,4,0,57.14%,0.00%,£427.84,£0.00,4,0
B0DWV11FMN,B0DWV11FMN,The Bay Tree Spicy Red Onion Marmalade 1.3kg,CHU10 - 002 Prime,17,1,0.01%,0.02%,21,1,0.01%,0.02%,100.00%,0.00%,4,0,23.53%,0.00%,£68.76,£0.00,4,0
B0DZHXTDND,B0DZHXTDND,Clarks - Maple Flavoured Syrup - 1ltr,SYR05C - 001 Prime,14,0,0.01%,0.00%,19,0,0.01%,0.00%,94.12%,0.00%,4,0,28.57%,0.00%,£37.44,£0.00,4,0
B0F224RD7G,B0F224RD7G,Bulky Soft - White 2ply Cocktail Napkins - 2000 x 24cm x 24cm - (32196),NAPKIN107 - 001 Prime,10,0,0.01%,0.00%,18,0,0.01%,0.00%,100.00%,0.00%,6,0,60.00%,0.00%,£130.86,£0.00,4,0
B0F3JNRZBJ,B0F3JNRZBJ,South Downs Water Sparkling Glass 24 x 330ml,SOUTHD002 - 001,14,0,0.01%,0.00%,17,0,0.01%,0.00%,100.00%,0.00%,7,0,50.00%,0.00%,£163.38,£0.00,4,0
B0F445LM68,B0F445LM68,Caterers Pride - GRAPEFRUIT Segments In Light Syrup - 540gm,FRU07B - 001 Prime,25,0,0.01%,0.00%,32,0,0.01%,0.00%,90.00%,0.00%,4,1,16.00%,0.00%,£25.76,£6.44,4,1
B0F6DDXKJX,B0F6DDXKJX,Cavalier - Original Recipe DIJON Mustard - 1kg - (Yellow tub),MUSTAR005 - 001 Prime,12,0,0.01%,0.00%,14,0,0.01%,0.00%,100.00%,0.00%,4,0,33.33%,0.00%,£39.60,£0.00,4,0
B0F91WW7CC,B0F91WW7CC,"24 x 51g Bars – Mars Chocolate Bars Milk Chocolate Bulk Box – Soft Nougat, Rich Caramel & Smooth Chocolate – Individually Wrapped Treats for Gifting & Snacking",CHO31B - 015,44,1,0.02%,0.02%,51,1,0.02%,0.02%,72.92%,0.00%,4,0,9.09%,0.00%,£73.92,£0.00,4,0
B0CH1LNQ4Y,B000EGEWCC,"MONIN Premium Chocolate Syrup 700ml for Coffee and Cocktails. Vegan-Friendly, Allergen-Free, 100% Natural Flavours and Colourings",MONINS05,659,9,0.37%,0.19%,748,9,0.33%,0.14%,10.58%,0.00%,3,0,0.46%,0.00%,£41.04,£0.00,3,0
B000NLV0Z0,B000NLV0Z0,Aluminium Catering Foil 450 mm x 75 m (Pack of 1),CATER002 - 002 Prime,18,0,0.01%,0.00%,24,0,0.01%,0.00%,8.70%,0.00%,4,0,22.22%,0.00%,£55.88,£0.00,3,0
B0CHSQN4ZL,B004I9IKW4,"Lavazza, Caffè Decaffeinato, Ground Coffee, 8 Packs of 250 g, Ideal for Moka Pot, Filter Machine and French Press, Aromatic Notes of Dried Fruits, Arabica and Robusta, Intensity 3/10, Medium Roasting",LAV03 - 007 Prime,"1,053",65,0.59%,1.41%,"1,440",99,0.63%,1.54%,1.43%,0.00%,3,0,0.28%,0.00%,£209.25,£0.00,3,0
B0051C19BQ,B0051C19BQ,"Bottle Green Elderflower Cordial, 500ml",COR50 - 006 Prime,403,4,0.22%,0.09%,516,4,0.22%,0.06%,0.00%,0.00%,4,0,0.99%,0.00%,£36.68,£0.00,3,0
B0058GXSDW,B0058GXSDW,Van Houten Hot Chocolate (100 sachets),HOT22 - 002,10,1,0.01%,0.02%,11,1,0.00%,0.02%,100.00%,100.00%,3,2,30.00%,200.00%,£100.02,£66.68,3,2
B0062IB652,B0062IB652,"Heinz Salad Cream, 2.15Ltr",HEI04 - 001,132,1,0.07%,0.02%,163,1,0.07%,0.02%,16.89%,0.00%,3,0,2.27%,0.00%,£59.28,£0.00,3,0
B006DI0DJ6,B006DI0DJ6,Morning Foods Stabilised Oats 25 kg,CER05A - 001,26,1,0.01%,0.02%,32,1,0.01%,0.02%,85.71%,100.00%,3,0,11.54%,0.00%,£97.68,£0.00,3,0
B0074FOIFC,B0074FOIFC,"Knorr Gluten Free Clear Fish Paste Bouillon, 1kg",BOU04 - 001,24,3,0.01%,0.06%,30,3,0.01%,0.05%,70.37%,66.67%,4,1,16.67%,33.33%,£129.12,£32.28,3,1
B0081G1R66,B0081G1R66,Cooks & Co Sliced Green Jalapenos 820 g (Pack of 12),VEG12K - 001 Prime,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,3,0,75.00%,0.00%,£102.90,£0.00,3,0
B0B9FTCDNY,B00AZIZQ6A,Sarson's Malt Vinegar 300ml x 12,VIN02 - 003,6,0,0.00%,0.00%,8,0,0.00%,0.00%,71.43%,0.00%,3,1,50.00%,0.00%,£62.46,£20.82,3,1
B00BSU62YO,B00BSU62YO,Shinshu Miso Awase - Hikari Miso Paste 1kg - DATED 03/04/13,ORI52B,23,0,0.01%,0.00%,36,0,0.02%,0.00%,96.77%,0.00%,3,0,13.04%,0.00%,£22.65,£0.00,3,0
B08LDWS275,B00E7P9ODI,Nielsen-Massey Pure Almond Extract 60 ml (Pack of 8),ESS13 - 008,22,0,0.01%,0.00%,30,0,0.01%,0.00%,22.22%,0.00%,6,0,27.27%,0.00%,£202.68,£0.00,3,0
B09S9FZ4WH,B00FKP1VZS,Fever Tree Indian Tonic Water (24 X 200ML),FEV01 - 001,51,7,0.03%,0.15%,57,9,0.02%,0.14%,81.48%,0.00%,4,0,7.84%,0.00%,£134.00,£0.00,3,0
B00GAGUIPK,B00GAGUIPK,Chefs Brigade Dried Mixed Mushrooms 400g,MUS001Aa - 001,9,0,0.01%,0.00%,44,0,0.02%,0.00%,50.00%,0.00%,4,0,44.44%,0.00%,£74.32,£0.00,3,0
B00MWU8PKI,B00MWU8PKI,Cooks & Co Anchovy Fillets in Sunflower Oil (365g),FIS10A - 003,7,0,0.00%,0.00%,7,0,0.00%,0.00%,100.00%,0.00%,5,0,71.43%,0.00%,£59.10,£0.00,3,0
B0100A3FC4,B0100A3FC4,Brown Bag Crisps | Sea Salt And Vinegar | 20 x 40G,CRI31 - 005,7,0,0.00%,0.00%,7,0,0.00%,0.00%,71.43%,0.00%,3,0,42.86%,0.00%,£54.93,£0.00,3,0
B010E0IVDS,B010E0IVDS,Rowse Clear Blossom Honey Catering Pack 3.17 kg,HON27C - 001 Prime,204,6,0.11%,0.13%,273,6,0.12%,0.09%,4.72%,0.00%,4,0,1.96%,0.00%,£70.00,£0.00,3,0
B011LP0QQU,B011LP0QQU,Golden Swan Water Chestnuts Whole in Water 227g,ORI13D - 002 Prime,20,0,0.01%,0.00%,27,0,0.01%,0.00%,100.00%,0.00%,3,0,15.00%,0.00%,£16.62,£0.00,3,0
B015R3D6DM,B015R3D6DM,Cooks & Co Anchovy Anchovies Fillets in Sunflower Oil Canned Fish 365g,FIS10A - 001,56,2,0.03%,0.04%,70,2,0.03%,0.03%,20.97%,100.00%,4,0,7.14%,0.00%,£47.28,£0.00,3,0
B019A543JO,B019A543JO,Fentimans - Wild English Elderflower - 275ml x 12,FENTIM004 - 001 Prime,2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,3,0,150.00%,0.00%,£68.97,£0.00,3,0
B01ATHIRB2,B01ATHIRB2,"ale's Lemon Curd, 3.18kg",PRE09C - 001 Prime,8,0,0.00%,0.00%,10,0,0.00%,0.00%,100.00%,0.00%,4,0,50.00%,0.00%,£62.52,£0.00,3,0
B0C5F6X57M,B01B7GJKA6,Tate and Lyle Fairtrade Demerara Rough Cut Sugar Cubes 1 kg (Pack of 4),TATECU001 - 002,19,0,0.01%,0.00%,25,0,0.01%,0.00%,61.90%,0.00%,3,1,15.79%,0.00%,£58.74,£19.58,3,1
B01B7GJWHW,B01B7GJWHW,Tate and Lyle Fairtrade Demerara Sugar 25 kg,TATEDE001A - 001,49,2,0.03%,0.04%,70,2,0.03%,0.03%,21.54%,0.00%,3,0,6.12%,0.00%,£120.71,£0.00,3,0
B01B86GEGI,B01B86GEGI,Whirl Vegetable Oil Butter Flavour - 5 x 4LTR,BUT25C,13,2,0.01%,0.04%,17,3,0.01%,0.05%,11.76%,0.00%,4,0,30.77%,0.00%,£399.96,£0.00,3,0
B01EX17U5O,B01EX17U5O,( 25kg Pack ) Tate & Lyle Granulated Cane Sugar 25kg Y,TATEGR002 - 002,24,3,0.01%,0.06%,29,3,0.01%,0.05%,100.00%,100.00%,4,2,16.67%,66.67%,£131.96,£65.98,3,1
B01EX17VI0,B01EX17VI0,( 2.55kg Pack ) Branston Small Chunk Pickle 2.55kg,PIC01C - 002,11,0,0.01%,0.00%,16,0,0.01%,0.00%,100.00%,0.00%,3,0,27.27%,0.00%,£51.51,£0.00,3,0
B01EX18NLO,B01EX18NLO,( 3kg Pack ) Batchelors Chip Shop Style Mushy Peas 3kg,VEG06C - 001 Prime,11,0,0.01%,0.00%,15,0,0.01%,0.00%,100.00%,0.00%,4,0,36.36%,0.00%,£44.28,£0.00,3,0
B01L6PASLS,B01L6PASLS,Sosa Yellow Pectin Rapid Set 500 g,SOSAPE001 - 001,7,1,0.00%,0.02%,10,1,0.00%,0.02%,100.00%,100.00%,9,3,128.57%,300.00%,£231.48,£77.16,3,1
B01M0B2ZDC,B01M0B2ZDC,"Robert Scott CICS132 Microfibre Cloth, Contract, 40 cm x 40 cm, Red (Pack of 10)",CLOTHM003 - 004 Prime,84,8,0.05%,0.17%,136,16,0.06%,0.25%,26.72%,0.00%,3,0,3.57%,0.00%,£26.34,£0.00,3,0
B01N8QYKMP,B01N8QYKMP,Monin Vanilla Frappe Mix 1.36kg Tub - Flavoured Coffee Powder for Coffee Shops by Monin,MONINF001 - 001,173,1,0.10%,0.02%,239,3,0.10%,0.05%,51.67%,100.00%,3,0,1.73%,0.00%,£87.15,£0.00,3,0
B073D2Q88P,B072C9H213,"Crusha Milkshake Mix Chocolate Flavour No Added Sugar, 500 ml",CRUSHA005 - 001 Prime,106,5,0.06%,0.11%,127,5,0.06%,0.08%,34.19%,0.00%,3,0,2.83%,0.00%,£20.61,£0.00,3,0
B0731BQPMC,B0731BQPMC,"MAGGI Rich and Rustic Tomato Sauce, 800 g",VEG21 - 002,33,5,0.02%,0.11%,42,6,0.02%,0.09%,56.41%,0.00%,3,0,9.09%,0.00%,£21.30,£0.00,3,0
B0CV151M43,B07D9L24BP,"Brown Bag Crisps Beetroot, Carrot & Parsnip Veggie Crisps, 40 g (Pack of 15)",CRI23,51,0,0.03%,0.00%,71,0,0.03%,0.00%,20.97%,0.00%,3,0,5.88%,0.00%,£58.89,£0.00,3,0
B07GB6J75Z,B07GB6J75Z,"Lion Hickory BBQ Sauce 2.2, 7 Litre",LIO05,33,0,0.02%,0.00%,43,0,0.02%,0.00%,82.05%,0.00%,3,0,9.09%,0.00%,£36.96,£0.00,3,0
B07H72NZBZ,B07H72NZBZ,Pom Bear Crisps Original Bag 19g x 36,CRI50 - 004,15,0,0.01%,0.00%,16,0,0.01%,0.00%,87.50%,0.00%,3,0,20.00%,0.00%,£64.38,£0.00,3,0
B07HHSSL4D,B07HHSSL4D,"Yutaka Sushi Rice 500g (Pack of 6) | Premium Japanese Short-Grain Rice for Sushi & Onigiri | Perfect Sticky Texture & Natural Sweetness | Ideal for Sushi Making, Rice Bowls & Japanese Cuisine",RIC25D,489,5,0.27%,0.11%,597,6,0.26%,0.09%,6.91%,0.00%,3,0,0.61%,0.00%,£39.57,£0.00,3,0
B07MLR6YVM,B07MLR6YVM,Callebaut - Callebaut Milk Chocolate Baking Chunks 2.5kg,CHO91 - 001 Prime,70,0,0.04%,0.00%,89,0,0.04%,0.00%,87.95%,0.00%,4,0,5.71%,0.00%,£204.72,£0.00,3,0
B07P1TFZ52,B07P1TFZ52,Casalinga Vegan Green Pesto - 1x950g,PESTO003 - 001,22,1,0.01%,0.02%,28,1,0.01%,0.02%,100.00%,100.00%,4,0,18.18%,0.00%,£52.20,£0.00,3,0
B07PJ1NSYZ,B07PFRDBH2,Tate Lyle Demerara Sugar Sachets{1000 Per Box} UKB Multi Pack savings (2),TATESA003 - 002 Prime,13,5,0.01%,0.11%,16,5,0.01%,0.08%,87.50%,60.00%,4,3,30.77%,60.00%,£81.20,£60.90,3,2
B07QDMJ7MD,B07QDMJ7MD,Belazu Rose Harissa 170g (Pack of 4),SPI12AAAAAA,6,0,0.00%,0.00%,7,0,0.00%,0.00%,100.00%,0.00%,3,0,50.00%,0.00%,£58.14,£0.00,3,0
B098RHRT2S,B07R4X5CL6,Belazu Italian Basil Pesto 165g (Pack of 6),PES10 x 6,21,1,0.01%,0.02%,26,2,0.01%,0.03%,88.00%,0.00%,3,0,14.29%,0.00%,£68.37,£0.00,3,0
B07R8L3QSS,B07R8L3QSS,Premium Vegan Mayo - Mayonnaise Squeezy 1 Litre Bottle,MAY26B - 001 uk shipping,173,6,0.10%,0.13%,227,7,0.10%,0.11%,8.70%,16.67%,8,0,4.62%,0.00%,£65.20,£0.00,3,0
B07Z5J47ZP,B07Z5J47ZP,Belazu Truffle & Artichoke Pesto 2x165g,PES12 - 002,5,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,3,0,60.00%,0.00%,£32.73,£0.00,3,0
B089S3RQGV,B089S3RQGV,"Rowntrees Randoms Sweets Treat bag, 150g - Pack of 9",SWE61 - 001 Prime,56,2,0.03%,0.04%,61,2,0.03%,0.03%,96.55%,0.00%,3,0,5.36%,0.00%,£51.24,£0.00,3,0
B08DVX85DV,B08B8SKZ2P,"Alpen Original Swiss Style Muesli Sachets, 45g (30 sachets)",CER25E - 001,118,4,0.07%,0.09%,153,5,0.07%,0.08%,43.84%,60.00%,3,0,2.54%,0.00%,£50.97,£0.00,3,0
B08BP87N26,B08BP87N26,Essential Cuisine Chicken Stock Mix - 2x800g,STO19C,42,3,0.02%,0.06%,59,5,0.03%,0.08%,35.71%,100.00%,3,1,7.14%,33.33%,£135.33,£45.11,3,1
B08FRQKBDB,B08FRQKBDB,Triple Lion Haricot Beans - 1x3kg,PUL08,12,0,0.01%,0.00%,15,0,0.01%,0.00%,100.00%,0.00%,4,0,33.33%,0.00%,£52.97,£0.00,3,0
B08GGBFCX9,B08GGBFCX9,Crusha Strawberry Milkshake Mix - 12x1ltr,CRUSHA003 - 002,12,1,0.01%,0.02%,14,3,0.01%,0.05%,92.86%,66.67%,3,1,25.00%,100.00%,£187.11,£62.37,3,1
B08PZF4LVS,B08PZF4LVS,Essential Cuisine - Beef Demi Glace 1.5 Kg,DEH04,16,0,0.01%,0.00%,19,0,0.01%,0.00%,94.44%,0.00%,3,0,18.75%,0.00%,£95.94,£0.00,3,0
B08TMMR32J,B08TMMR32J,Caperberries in Brine 1.58KG Lefktro,CAP03A Prime,54,2,0.03%,0.04%,73,2,0.03%,0.03%,97.01%,100.00%,6,1,11.11%,50.00%,£89.94,£14.99,3,1
B08TMQ77LL,B08TMQ77LL,Fire Roasted Sweet Red Peppers 2.65KG Lefktro,VEG10D,15,1,0.01%,0.02%,17,1,0.01%,0.02%,100.00%,100.00%,4,2,26.67%,200.00%,£53.00,£26.50,3,1
B08TMSP48Z,B08TMSP48Z,Cornichons in Vinegar,GHE01C,146,4,0.08%,0.09%,174,4,0.08%,0.06%,91.62%,100.00%,3,0,2.05%,0.00%,£41.61,£0.00,3,0
B092VK9ZFS,B092VK9ZFS,Mixed Nuts Kernels 1kg Parkers Foodservice,NUT25 - 001,12,0,0.01%,0.00%,14,0,0.01%,0.00%,100.00%,0.00%,3,0,25.00%,0.00%,£44.67,£0.00,3,0
B094Y2WTTP,B094Y2WTTP,"Grandma Wilds Biscuits | Individually Wrapped Mixed Flavours x 100 Packs Of 2 Biscuits - Perfect For Meeting Rooms, Hotel Bedrooms, Hairdressers & More",GRANDM001 - 002 Prime,117,16,0.07%,0.35%,166,21,0.07%,0.33%,19.12%,5.00%,5,4,4.27%,25.00%,£131.15,£104.92,3,2
B09RN5YKW7,B09RN5YKW7,"VALRHONA Cocoa Powder, 250 GR",VALRHO002 - 004,24,0,0.01%,0.00%,29,0,0.01%,0.00%,100.00%,0.00%,3,0,12.50%,0.00%,£47.16,£0.00,3,0
B0B88T6J6P,B09T3DTPLL,Cacao Barry Cocoa Powder Extra Brut 1kg,CHO001 - 002,13,1,0.01%,0.02%,20,1,0.01%,0.02%,88.89%,100.00%,3,1,23.08%,100.00%,£81.72,£27.24,3,1
B09W66RX26,B09W66RX26,Lion Premium Thai Sweet Chilli Sauce 2.27 Litres,LIO15 - 001 Prime,18,1,0.01%,0.02%,20,1,0.01%,0.02%,90.00%,100.00%,3,1,16.67%,100.00%,£44.07,£14.69,3,1
B0DPJF7N4F,B0B6199GGR,"Jacob's Mini Cheddars Smoky BBQ Grab Bag, 45 g (Pack of 30)",BAR30 - 001 Prime,10,0,0.01%,0.00%,13,0,0.01%,0.00%,10.00%,0.00%,3,0,30.00%,0.00%,£63.84,£0.00,3,0
B0B9FZK2GX,B0B9GXCMVC,Bisto Chicken Gravy Granules 1.9kg,GRA03 - 002,13,1,0.01%,0.02%,17,1,0.01%,0.02%,82.35%,100.00%,3,0,23.08%,0.00%,£67.25,£0.00,3,0
B0B9LFLBQR,B0B9LF2R58,Amarena Cherries 1st Qlt Brover 2.75kg,FRU17A - 002,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,6,4,150.00%,0.00%,£207.84,£138.56,3,1
