(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions – Mobile app,Sessions – Mobile APP – B2B,Sessions – Browser,Sessions – Browser – B2B,Sessions – Total,Sessions – Total – B2B,Session percentage – Mobile App,Session percentage – Mobile APP – B2B,Session percentage – Browser,Session percentage – Browser – B2B,Session percentage – Total,Session percentage – Total – B2B,Page views – Mobile app,Page views – Mobile APP – B2B,Page views – Browser,Page views – Browser – B2B,Page views – Total,Page views – Total – B2B,Page views percentage – Mobile App,Page views percentage – Mobile app – B2B,Page views percentage – Browser,Page views percentage – Browser – B2B,Page views percentage – Total,Page views percentage – Total – B2B,Featured Offer (Buy Box) percentage,Featured Offer (Buy Box) percentage – B2B,Units ordered,Units ordered – B2B,Unit Session Percentage,Unit session percentage – B2B,Ordered Product Sales,Ordered product sales – B2B,Total order items,Total order items – B2B
B093CPH8Q9,B00CBJX6I6,"Folkington's Fruit Juice, Cloudy Pear, 12 Glass Bottles, Pure Fruit Juice, Multipack 12 x 250 ml",FOL02 - 001,86,2,89,4,175,6,0.08%,0.14%,0.11%,0.06%,0.09%,0.08%,109,2,109,5,218,7,0.08%,0.10%,0.10%,0.06%,0.09%,0.07%,67.34%,0.00%,23,0,13.14%,0.00%,£584.43,£0.00,21,0
B01LZC3A8G,B01LZC3A8G,"Robert Scott CICS009G Microfibre Cloth, Contract, 40 cm x 40 cm, Green (Pack of 10)",CLOTHM001 - 001 Prime,47,0,46,12,93,12,0.04%,0.00%,0.06%,0.19%,0.05%,0.15%,70,0,80,18,150,18,0.05%,0.00%,0.07%,0.21%,0.06%,0.17%,48.84%,0.00%,27,2,29.03%,16.67%,£240.02,£21.02,21,1
B003QNVCEG,B003QNVCEG,Callebaut Mycryo Cocoa Butter Powder 600 g,BAK24 - 001,91,3,69,2,160,5,0.09%,0.21%,0.08%,0.03%,0.09%,0.06%,135,4,90,4,225,8,0.10%,0.20%,0.08%,0.05%,0.09%,0.08%,77.56%,75.00%,22,0,13.75%,0.00%,£796.62,£0.00,20,0
B01GU0TK22,B01GU0TK22,Active Dry Yeast Fermipan Red,BAK01 - 010 Prime,61,1,65,1,126,2,0.06%,0.07%,0.08%,0.02%,0.07%,0.03%,86,1,87,1,173,2,0.06%,0.05%,0.08%,0.01%,0.07%,0.02%,88.16%,0.00%,20,0,15.87%,0.00%,£157.20,£0.00,20,0
B0CRYRZYBW,B01N9OZZBH,Callebaut Chocolate Callets -Milk- 1 kg,CAL03B - 002,783,5,421,13,"1,204",18,0.74%,0.35%,0.51%,0.21%,0.64%,0.23%,"1,051",6,536,19,"1,587",25,0.75%,0.30%,0.50%,0.22%,0.64%,0.23%,5.07%,0.00%,22,2,1.83%,11.11%,£567.82,£51.62,20,1
B0CV151M43,B07FN52R4T,"Brown Bag Crisps - Smoked Bacon 40g Bags, Pack of 20",CRI35,18,0,28,0,46,0,0.02%,0.00%,0.03%,0.00%,0.02%,0.00%,21,0,35,0,56,0,0.02%,0.00%,0.03%,0.00%,0.02%,0.00%,83.33%,0.00%,22,0,47.83%,0.00%,£408.26,£0.00,20,0
B08DJ78B7M,B08DJ78B7M,Alpen No Added Sugar Muesli Sachets - 30x45g,CER25H - 001 Prime,29,0,35,4,64,4,0.03%,0.00%,0.04%,0.06%,0.03%,0.05%,40,0,45,9,85,9,0.03%,0.00%,0.04%,0.10%,0.03%,0.08%,44.30%,0.00%,21,0,32.81%,0.00%,£345.73,£0.00,20,0
B08WPMK3Z8,B08WPMK3Z8,Alpen The Original Muesli Sachets - 30x45g,CER25E - 002 Prime,47,0,48,9,95,9,0.04%,0.00%,0.06%,0.14%,0.05%,0.12%,62,0,67,12,129,12,0.04%,0.00%,0.06%,0.14%,0.05%,0.11%,23.53%,9.09%,21,3,22.11%,33.33%,£300.29,£42.03,20,2
B0CJQKPVZ8,B0CJQJJT1X,"Firefly Still Botanical Drinks in Glass 330ml (Pack of 12) Kiwi, Lime & Mint",FIREF003 - 004 Prime,28,2,17,0,45,2,0.03%,0.14%,0.02%,0.00%,0.02%,0.03%,39,2,19,0,58,2,0.03%,0.10%,0.02%,0.00%,0.02%,0.02%,96.30%,100.00%,20,1,44.44%,50.00%,£458.80,£22.94,20,1
B0CTMW5SHC,B0CTMW5SHC,Ballerina Tinned Sweetcorn 2.125kg (Pack of 2),VEG13B - 002 Prime,42,1,22,0,64,1,0.04%,0.07%,0.03%,0.00%,0.03%,0.01%,56,1,26,0,82,1,0.04%,0.05%,0.02%,0.00%,0.03%,0.01%,100.00%,0.00%,25,0,39.06%,0.00%,£407.59,£0.00,20,0
B0D45NPK7W,B0D45NPK7W,Fresher's Bundle - ORANGE & BLACKCURRANT Drink - 2 X 5ltr (No Added Sugar),Bundle - 124 Prime,40,1,47,6,87,7,0.04%,0.07%,0.06%,0.10%,0.05%,0.09%,57,1,62,11,119,12,0.04%,0.05%,0.06%,0.13%,0.05%,0.11%,99.08%,100.00%,22,5,25.29%,71.43%,£433.40,£98.50,20,3
B008JYGOPE,B008JYGOPE,forvm chardonnay 500ml,VIN60,31,0,38,3,69,3,0.03%,0.00%,0.05%,0.05%,0.04%,0.04%,35,0,45,3,80,3,0.03%,0.00%,0.04%,0.03%,0.03%,0.03%,98.67%,100.00%,21,4,30.43%,133.33%,£386.19,£73.56,19,3
B01G3T5R18,B01G3T5R18,KTC Crispy Fried Onions - 4 x 400g,ORI300C - 010,30,1,20,0,50,1,0.03%,0.07%,0.02%,0.00%,0.03%,0.01%,36,1,26,0,62,1,0.03%,0.05%,0.02%,0.00%,0.03%,0.01%,91.23%,100.00%,19,0,38.00%,0.00%,£261.06,£0.00,19,0
B0CD7WJGVM,B0CD7W81FQ,"Crusha Milk Shake Syrup 1ltr (Strawberry, 1)",CRUSHA003 - 003 Prime,64,2,28,1,92,3,0.06%,0.14%,0.03%,0.02%,0.05%,0.04%,86,4,39,2,125,6,0.06%,0.20%,0.04%,0.02%,0.05%,0.06%,98.13%,100.00%,21,1,22.83%,33.33%,£207.69,£9.89,19,1
B0D26J2KWX,B0D26J2KWX,Parkers Pidy Neutral Quiche/Tartlet Case 42 x 11cm,TAR02 - 001 Prime,13,2,29,4,42,6,0.01%,0.14%,0.04%,0.06%,0.02%,0.08%,17,3,38,4,55,7,0.01%,0.15%,0.04%,0.05%,0.02%,0.07%,100.00%,100.00%,19,5,45.24%,83.33%,£932.16,£252.46,19,5
B0DK253NT9,B0DK253NT9,"Galaxy Hot Chocolate, Add Milk, 2kg",HOT06A - 001 Prime,98,3,64,3,162,6,0.09%,0.21%,0.08%,0.05%,0.09%,0.08%,124,4,82,5,206,9,0.09%,0.20%,0.08%,0.06%,0.08%,0.08%,71.20%,100.00%,22,4,13.58%,66.67%,£422.58,£76.76,19,3
B0DVJ8R115,B0DVHWT7NG,Callebaut - W2 White - 28% Callets - 2.5kg (Sold by Parkers Foodservice) (1 Pack),CAL04 - 020 Prime,86,0,74,1,160,1,0.08%,0.00%,0.09%,0.02%,0.09%,0.01%,113,0,86,1,199,1,0.08%,0.00%,0.08%,0.01%,0.08%,0.01%,98.93%,100.00%,20,1,12.50%,100.00%,£932.60,£46.63,19,1
B0DX763BXB,B009C324QY,"Le Guerandais Celtic Coarse Grey Sea Salt In 1kg Bags, Hand Harvested In Guerande/France",SAL21 - 002,287,3,221,4,508,7,0.27%,0.21%,0.27%,0.06%,0.27%,0.09%,404,3,332,7,736,10,0.29%,0.15%,0.31%,0.08%,0.30%,0.09%,15.30%,0.00%,22,0,4.33%,0.00%,£147.84,£0.00,18,0
B0C6B56HQ6,B0C6B56HQ6,Forvm Cabernet Sauvignon Vinegar 500ml,VIN61 - 001,32,1,41,1,73,2,0.03%,0.07%,0.05%,0.02%,0.04%,0.03%,38,1,57,1,95,2,0.03%,0.05%,0.05%,0.01%,0.04%,0.02%,96.67%,100.00%,21,3,28.77%,150.00%,£354.06,£50.58,18,2
B0027XXHSK,B0027XXHSK,barbera unfiltered extra virgin olive oil 1ltr two star great taste award winner 2011,OIL01B,32,0,47,1,79,1,0.03%,0.00%,0.06%,0.02%,0.04%,0.01%,41,0,58,1,99,1,0.03%,0.00%,0.05%,0.01%,0.04%,0.01%,94.38%,0.00%,27,0,34.18%,0.00%,£623.97,£0.00,17,0
B00AZL7UES,B00AZL7UES,Cadbury Instant Hot Chocolate Sachets 28 g (Pack of 50),HOT19,156,0,225,37,381,37,0.15%,0.00%,0.27%,0.59%,0.20%,0.48%,203,0,259,45,462,45,0.15%,0.00%,0.24%,0.52%,0.19%,0.42%,25.89%,0.00%,19,0,4.99%,0.00%,£472.72,£0.00,17,0
B00BOO74EQ,B00BOO74EQ,CaterWrap Catering Quality Baking Parchment 300mm x 50m,CATER003 - 001 Prime,50,1,90,4,140,5,0.05%,0.07%,0.11%,0.06%,0.07%,0.06%,57,1,110,6,167,7,0.04%,0.05%,0.10%,0.07%,0.07%,0.07%,38.36%,66.67%,23,3,16.43%,60.00%,£227.34,£34.59,17,2
B00G02FXE0,B00G02FXE0,CAPIRETE 20 - Spanish Reserve Sherry Vinegar - 750 ml,VIN17 - 001 Prime,28,0,19,0,47,0,0.03%,0.00%,0.02%,0.00%,0.02%,0.00%,38,0,30,0,68,0,0.03%,0.00%,0.03%,0.00%,0.03%,0.00%,96.67%,0.00%,17,1,36.17%,0.00%,£203.53,£11.94,17,1
B01B7GJWSQ,B01B7GJWSQ,Tate and Lyle Fairtrade Light Soft Brown Sugar 25 kg,TATESO002B - 002,28,4,21,3,49,7,0.03%,0.28%,0.03%,0.05%,0.03%,0.09%,39,6,30,6,69,12,0.03%,0.30%,0.03%,0.07%,0.03%,0.11%,100.00%,100.00%,21,4,42.86%,57.14%,£804.30,£153.20,17,3
B01BTOSIQI,B01BTOSIQI,Nielsen-Massey Peppermint Extract 60 ml,ESS18 - 003,51,0,45,0,96,0,0.05%,0.00%,0.05%,0.00%,0.05%,0.00%,64,0,58,0,122,0,0.05%,0.00%,0.05%,0.00%,0.05%,0.00%,84.21%,0.00%,19,2,19.79%,0.00%,£157.51,£16.58,17,2
B085S732DW,B085S732DW,Triple Lion Professional Chef's Fusilli Twists 100% Durum Wheat Semolina Pasta 3kg,PAS03 - 001,570,11,350,8,920,19,0.54%,0.76%,0.43%,0.13%,0.49%,0.24%,675,11,402,11,"1,077",22,0.48%,0.56%,0.37%,0.13%,0.44%,0.21%,15.18%,14.29%,22,0,2.39%,0.00%,£216.72,£0.00,17,0
B09RQS4SBQ,B09RQS4SBQ,"Buchanans Glace Red Cherries, 1 Kg Tub, Perfect For Baking, Decorating Cakes, Tarts, Panettones and Cookies",DRI12B-002,69,1,66,3,135,4,0.06%,0.07%,0.08%,0.05%,0.07%,0.05%,90,1,78,3,168,4,0.06%,0.05%,0.07%,0.03%,0.07%,0.04%,96.00%,100.00%,18,1,13.33%,25.00%,£207.09,£11.50,17,1
B09SHFV2XK,B09SHFV2XK,Centaur Champagne Vinegar 750ml,VIIN23-001,21,1,19,1,40,2,0.02%,0.07%,0.02%,0.02%,0.02%,0.03%,24,1,23,1,47,2,0.02%,0.05%,0.02%,0.01%,0.02%,0.02%,100.00%,100.00%,17,1,42.50%,50.00%,£159.63,£9.39,17,1
B0DPJF7N4F,B0B61D6XB1,"Jacob's Mini Cheddars Original Grab Bag, 45 g (Pack of 30)",BAR28 - prime,23,1,28,1,51,2,0.02%,0.07%,0.03%,0.02%,0.03%,0.03%,31,1,41,1,72,2,0.02%,0.05%,0.04%,0.01%,0.03%,0.02%,87.14%,0.00%,29,0,56.86%,0.00%,£578.97,£0.00,17,0
B0CCPJL4SC,B0CCPFNNJ1,Busch Meringue Drops 100gm,SWE03E - 001,181,3,122,2,303,5,0.17%,0.21%,0.15%,0.03%,0.16%,0.06%,248,4,171,3,419,7,0.18%,0.20%,0.16%,0.03%,0.17%,0.07%,99.20%,100.00%,23,0,7.59%,0.00%,£128.11,£0.00,17,0
B0CD7WJGVM,B0CD7WHNNJ,"Crusha Milk Shake Syrup 1ltr (Chocolate, 1)",CRUSHA002 - 003 Prime,61,1,45,1,106,2,0.06%,0.07%,0.05%,0.02%,0.06%,0.03%,77,1,63,2,140,3,0.06%,0.05%,0.06%,0.02%,0.06%,0.03%,89.84%,100.00%,20,0,18.87%,0.00%,£192.86,£0.00,17,0
B0CFB8YHPN,B0CFB5M7BH,"Mars, Kinder, Cadbury and Nestle Chocolate Bulk Buy (Mars 24 x 51g Box, (1 Pack))",CHO31B - 008,184,2,124,4,308,6,0.17%,0.14%,0.15%,0.06%,0.16%,0.08%,216,2,169,8,385,10,0.15%,0.10%,0.16%,0.09%,0.16%,0.09%,96.59%,0.00%,18,0,5.84%,0.00%,£332.82,£0.00,17,0
B0CYHN4Y2V,B0CYHJYDSD,Parkers Kerrymaid - WHIPPING CREAM - (GREEN) - 1ltr (2),UHT03 - 004 Prime,80,1,35,1,115,2,0.08%,0.07%,0.04%,0.02%,0.06%,0.03%,106,1,47,2,153,3,0.08%,0.05%,0.04%,0.02%,0.06%,0.03%,98.55%,100.00%,21,0,18.26%,0.00%,£266.58,£0.00,17,0
B0F254MHL3,B0F254MHL3,"Fentimans Curiosity Cola, 275ml Bottles, Pack of 12",FENTIM001 - 003 Prime,112,1,119,2,231,3,0.11%,0.07%,0.15%,0.03%,0.12%,0.04%,141,1,136,2,277,3,0.10%,0.05%,0.13%,0.02%,0.11%,0.03%,95.31%,100.00%,18,1,7.79%,33.33%,£470.31,£22.92,17,1
B07T925GN6,B004Y18G8E,French coarse sea salt from Guerande Le Guerandais-gros sel de Guerande - 1000 gr,SAL21 - 001 Prime,32,1,51,0,83,1,0.03%,0.07%,0.06%,0.00%,0.04%,0.01%,43,1,65,0,108,1,0.03%,0.05%,0.06%,0.00%,0.04%,0.01%,87.25%,100.00%,32,0,38.55%,0.00%,£232.64,£0.00,16,0
B008F66BK4,B008F66BK4,"Valrhona Chocolat Noir, Guanaja 70%, 1kg",VALRHO010 - 001 Prime,34,1,40,0,74,1,0.03%,0.07%,0.05%,0.00%,0.04%,0.01%,50,1,54,0,104,1,0.04%,0.05%,0.05%,0.00%,0.04%,0.01%,58.24%,100.00%,17,0,22.97%,0.00%,£662.83,£0.00,16,0
B00P6WJ3TG,B00P6WJ3TG,"Valrhona Praline Paste Baking Dessert Sauce, Almond and Hazelnut 300g",VALRHO009A,68,2,51,2,119,4,0.06%,0.14%,0.06%,0.03%,0.06%,0.05%,88,2,62,3,150,5,0.06%,0.10%,0.06%,0.03%,0.06%,0.05%,95.14%,100.00%,17,0,14.29%,0.00%,£312.97,£0.00,16,0
B01M0B2ZDC,B01M0B2ZDC,"Robert Scott CICS132 Microfibre Cloth, Contract, 40 cm x 40 cm, Red (Pack of 10)",CLOTHM003 - 004 Prime,65,1,51,7,116,8,0.06%,0.07%,0.06%,0.11%,0.06%,0.10%,90,1,69,8,159,9,0.06%,0.05%,0.06%,0.09%,0.06%,0.08%,46.58%,0.00%,18,0,15.52%,0.00%,£158.04,£0.00,16,0
B073WRG21Q,B073WRG21Q,Callebaut Mycryo Pure Cocoa Butter Powder 600g,BAK24 - 002,37,0,27,6,64,6,0.03%,0.00%,0.03%,0.10%,0.03%,0.08%,53,0,33,8,86,8,0.04%,0.00%,0.03%,0.09%,0.03%,0.08%,94.87%,100.00%,16,2,25.00%,33.33%,£579.36,£72.42,16,2
B08WHKR88F,B08WHKR88F,Tonka Beans 250g Centaur,KZ-ITK0-EINK,33,2,20,4,53,6,0.03%,0.14%,0.02%,0.06%,0.03%,0.08%,48,4,23,4,71,8,0.03%,0.20%,0.02%,0.05%,0.03%,0.08%,96.77%,100.00%,17,6,32.08%,100.00%,£458.83,£161.94,16,5
B093C4T4C7,B093C4T4C7,"Luxury Seed Mix - Pumpkin, Sunflower, Linseed & Poppy Seed 1Kg Mix Parkers Foodservice",SEE09 - 001,13,0,9,0,22,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,16,0,11,0,27,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,100.00%,0.00%,16,1,72.73%,0.00%,£163.20,£10.20,16,1
B0BDMG238X,B0BDMG238X,Lion French Mustard 2.27 Litres,LIO02 - 001,63,2,57,0,120,2,0.06%,0.14%,0.07%,0.00%,0.06%,0.03%,77,2,67,0,144,2,0.06%,0.10%,0.06%,0.00%,0.06%,0.02%,95.56%,100.00%,16,0,13.33%,0.00%,£207.36,£0.00,16,0
B0CM9YYM7J,B0CM9YYM7J,Bulky Soft White 2ply Napkins 2000 x 33cm x 33cm / 4 fold (32980),NAPKIN101 - 001 Prime,13,0,27,8,40,8,0.01%,0.00%,0.03%,0.13%,0.02%,0.10%,14,0,40,8,54,8,0.01%,0.00%,0.04%,0.09%,0.02%,0.08%,86.00%,14.29%,27,9,67.50%,112.50%,£859.41,£311.49,16,2
B0CPJZ889Z,B0CPKCVG66,Profiterole Shells 75 x 4cm (1),TAR10B - 010 Prime,64,1,62,1,126,2,0.06%,0.07%,0.08%,0.02%,0.07%,0.03%,87,1,87,3,174,4,0.06%,0.05%,0.08%,0.03%,0.07%,0.04%,95.06%,100.00%,18,2,14.29%,100.00%,£376.14,£39.82,16,2
B0DFD3HJ7Z,B0DFD3HJ7Z,HAZLEMERE Goose Fat - 1kg,FAT00C - 001 Prime,49,1,35,0,84,1,0.05%,0.07%,0.04%,0.00%,0.04%,0.01%,53,1,40,0,93,1,0.04%,0.05%,0.04%,0.00%,0.04%,0.01%,96.55%,0.00%,17,0,20.24%,0.00%,£299.28,£0.00,16,0
B0DFHLHT1M,B0DFHLHT1M,"Parkers Foodservice Robert Scott - Microfibre Cloth Bundle - PINK, GREEN, BLUE - 3 x 10 x 40cm x 40cm",Bundle - 195 Prime,20,1,17,2,37,3,0.02%,0.07%,0.02%,0.03%,0.02%,0.04%,29,1,25,5,54,6,0.02%,0.05%,0.02%,0.06%,0.02%,0.06%,100.00%,100.00%,18,4,48.65%,133.33%,£315.09,£77.93,16,4
B0087OSN0A,B0087OSN0A,Sosa Airbag Flour Air Bag Porc Farina Crispy Pork Flour 600 g,SOS06D - 001 Prime,38,2,27,2,65,4,0.04%,0.14%,0.03%,0.03%,0.03%,0.05%,54,4,31,2,85,6,0.04%,0.20%,0.03%,0.02%,0.03%,0.06%,83.33%,60.00%,16,7,24.62%,175.00%,£383.68,£167.86,15,6
B00DI7R7SU,B00DI7R7SU,capote capers in vinegar 9-11mm 1kg drained weight,CAP01B Prime,30,2,28,1,58,3,0.03%,0.14%,0.03%,0.02%,0.03%,0.04%,42,3,34,1,76,4,0.03%,0.15%,0.03%,0.01%,0.03%,0.04%,92.86%,100.00%,24,0,41.38%,0.00%,£308.40,£0.00,15,0
B019N2OITO,B019N2OITO,"We Can Source It Ltd - Wrapmaster 3000 Cling Film – 30cm x 300m, 3 Rolls – Premium Kitchen Wrap for Professional Catering, Food Preservation, and Freezing – Compatible with Wrapmaster Dispensers",WRA01 - 001,142,6,160,38,302,44,0.13%,0.42%,0.20%,0.60%,0.16%,0.57%,204,11,209,53,413,64,0.15%,0.56%,0.19%,0.61%,0.17%,0.60%,13.32%,3.51%,16,0,5.30%,0.00%,£409.29,£0.00,15,0
B0CFZXB8W8,B01DDG8LRQ,"Callebaut Milk Chocolate Callets, 823-1 kg - 33.6% Cocoa, Finest Belgian Chocolate Buttons",CLA03B - 009,990,13,706,18,"1,696",31,0.93%,0.90%,0.86%,0.29%,0.90%,0.40%,"1,364",16,915,21,"2,279",37,0.98%,0.81%,0.85%,0.24%,0.92%,0.35%,3.26%,19.05%,17,0,1.00%,0.00%,£428.91,£0.00,15,0
B077P8VZGM,B077P8VZGM,Tate And Lyle Golden Caster Sug Fair Trade 1Kg,TATECA003 - 004,9,1,3,1,12,2,0.01%,0.07%,0.00%,0.02%,0.01%,0.03%,9,1,3,1,12,2,0.01%,0.05%,0.00%,0.01%,0.00%,0.02%,100.00%,100.00%,16,0,133.33%,0.00%,£111.20,£0.00,15,0
B079GZW2B1,B079GZW2B1,"Saver Bundle Callebaut, 54% Dark Chocolate Chips (2 x 1kg Bundle)",CAL02AQQ,53,1,43,0,96,1,0.05%,0.07%,0.05%,0.00%,0.05%,0.01%,64,1,50,0,114,1,0.05%,0.05%,0.05%,0.00%,0.05%,0.01%,99.07%,100.00%,15,0,15.63%,0.00%,£679.95,£0.00,15,0
B07SSCJ7JR,B07SSCJ7JR,"Monin Chai Tea Coffee & Cocktail Syrup Glass Bottle 700ml (1 Bottle, No Pump)",MONINS07I,52,1,15,1,67,2,0.05%,0.07%,0.02%,0.02%,0.04%,0.03%,71,1,17,1,88,2,0.05%,0.05%,0.02%,0.01%,0.04%,0.02%,98.68%,100.00%,17,2,25.37%,100.00%,£237.49,£27.94,15,2
B07WG88WG1,B07WG88WG1,Firefly Botanical Vegan Peach & Green Tea Fruit Drink (12 x 330ml),FIREF001 - 001 Prime,21,1,30,0,51,1,0.02%,0.07%,0.04%,0.00%,0.03%,0.01%,26,1,45,0,71,1,0.02%,0.05%,0.04%,0.00%,0.03%,0.01%,96.61%,0.00%,19,0,37.25%,0.00%,£435.86,£0.00,15,0
B087BJQVYX,B087BJQVYX,"Cambrook - Dry Roasted Peanuts, 1kg Bag",CAMBR010 - 002,69,3,71,6,140,9,0.06%,0.21%,0.09%,0.10%,0.07%,0.12%,83,4,94,8,177,12,0.06%,0.20%,0.09%,0.09%,0.07%,0.11%,52.60%,0.00%,18,0,12.86%,0.00%,£210.60,£0.00,15,0
B08TMV1CGB,B08TMV1CGB,Capers in Brine 1.7KG Lefktro,CAP02B,31,0,32,1,63,1,0.03%,0.00%,0.04%,0.02%,0.03%,0.01%,33,0,44,1,77,1,0.02%,0.00%,0.04%,0.01%,0.03%,0.01%,100.00%,100.00%,16,3,25.40%,300.00%,£224.16,£42.03,15,3
B08TR1N9FX,B08TR1N9FX,Spanish Red Wine Vinegar 5L,VIN12,14,0,12,0,26,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,22,0,14,0,36,0,0.02%,0.00%,0.01%,0.00%,0.01%,0.00%,100.00%,0.00%,16,1,61.54%,0.00%,£153.60,£9.60,15,1
B0BLWDX5Y2,B0BLWDX5Y2,Colac Banana Topping Sauce 1kg,TOP15 - 001,25,0,21,2,46,2,0.02%,0.00%,0.03%,0.03%,0.02%,0.03%,37,0,27,2,64,2,0.03%,0.00%,0.03%,0.02%,0.03%,0.02%,94.44%,100.00%,19,2,41.30%,100.00%,£259.35,£27.30,15,2
B0CFVJSNHB,B0CFVJSNHB,"Taylors of Harrogate Decaffé Ground Coffee, Roast 4, 200 g Bag (Pack of 1)",TAYLOR021 - 002,170,1,188,13,358,14,0.16%,0.07%,0.23%,0.21%,0.19%,0.18%,226,4,259,14,485,18,0.16%,0.20%,0.24%,0.16%,0.20%,0.17%,13.61%,57.14%,22,3,6.15%,21.43%,£185.24,£25.26,15,3
B0CTMZ5B7C,B0CTMZ5B7C,Ballerina Tinned Sweetcorn 2.125kg (Pack of 6),VEG13B - 003,57,0,48,1,105,1,0.05%,0.00%,0.06%,0.02%,0.06%,0.01%,79,0,64,1,143,1,0.06%,0.00%,0.06%,0.01%,0.06%,0.01%,98.43%,100.00%,15,0,14.29%,0.00%,£541.65,£0.00,15,0
B0CWLM5T7R,B0CWLM5T7R,Elsinore Lumpfish Caviar 100gm (Pack of 6),ELSIN001 - 005 Prime,18,1,17,0,35,1,0.02%,0.07%,0.02%,0.00%,0.02%,0.01%,23,1,18,0,41,1,0.02%,0.05%,0.02%,0.00%,0.02%,0.01%,100.00%,100.00%,16,1,45.71%,100.00%,£559.84,£34.99,15,1
B0D5MNHR14,B0D5MMZ5Q5,"Centaur - Gluten Free - Panko Style Crumbs - 1kg (1 Pack, 1000, gram)",BRE03C - 005 Prime,25,2,27,3,52,5,0.02%,0.14%,0.03%,0.05%,0.03%,0.06%,33,3,35,3,68,6,0.02%,0.15%,0.03%,0.03%,0.03%,0.06%,95.08%,100.00%,20,3,38.46%,60.00%,£204.00,£30.60,15,2
B0DNR97JSD,B0DNR97JSD,Askeys - Double Fan Wafers - 1 x 200,WAF05A - 001 Prime,73,1,79,4,152,5,0.07%,0.07%,0.10%,0.06%,0.08%,0.06%,79,1,91,4,170,5,0.06%,0.05%,0.08%,0.05%,0.07%,0.05%,95.06%,100.00%,17,5,11.18%,100.00%,£641.75,£188.75,15,5
B005HNV9F0,B005HNV9F0,Lychee in Syrup 565g can by Lamthong,FRU60A - 001 Prime,15,0,28,2,43,2,0.01%,0.00%,0.03%,0.03%,0.02%,0.03%,16,0,32,2,48,2,0.01%,0.00%,0.03%,0.02%,0.02%,0.02%,93.48%,50.00%,24,3,55.81%,150.00%,£228.96,£28.62,14,1
B005NN9TCY,B005NN9TCY,"Bisto The Original Gravy Powder Just Add to Roasting Juices, 3 kg Tub (Pack of 1) - Packaging may vary",GRA04 - 001 Prime,347,1,451,11,798,12,0.33%,0.07%,0.55%,0.17%,0.42%,0.15%,506,3,634,15,"1,140",18,0.36%,0.15%,0.59%,0.17%,0.46%,0.17%,0.00%,0.00%,14,0,1.75%,0.00%,£462.00,£0.00,14,0
B00EOSDJ3Y,B00EOSDJ3Y,"Taylors of Harrogate English Breakfast Tea, 20 Tea Bags (Pack of 6, Total 120 Teabags)",TAYLOR002 - 001,10,0,17,1,27,1,0.01%,0.00%,0.02%,0.02%,0.01%,0.01%,11,0,23,1,34,1,0.01%,0.00%,0.02%,0.01%,0.01%,0.01%,72.73%,100.00%,18,1,66.67%,100.00%,£262.77,£14.31,14,1
B01FR0OGNY,B01FR0OGNY,Taylor & Colledge Vanilla Bean Paste 65g (Pack of 4),VAN07 - 011,41,0,33,2,74,2,0.04%,0.00%,0.04%,0.03%,0.04%,0.03%,52,0,42,3,94,3,0.04%,0.00%,0.04%,0.03%,0.04%,0.03%,98.86%,100.00%,14,4,18.92%,200.00%,£419.44,£119.84,14,4
B07R8L3QSS,B07R8L3QSS,Premium Vegan Mayo - Mayonnaise Squeezy 1 Litre Bottle,MAY26B - 001,130,1,79,4,209,5,0.12%,0.07%,0.10%,0.06%,0.11%,0.06%,169,1,91,4,260,5,0.12%,0.05%,0.08%,0.05%,0.11%,0.05%,12.97%,25.00%,18,0,8.61%,0.00%,£153.32,£0.00,14,0
B08DVX85DV,B08B8RZX4C,"Alpen No Added Sugar Swiss Style Muesli Sachets, 45g (30 sachets)",CER25H - 002 Prime,39,0,39,6,78,6,0.04%,0.00%,0.05%,0.10%,0.04%,0.08%,54,0,47,9,101,9,0.04%,0.00%,0.04%,0.10%,0.04%,0.08%,88.89%,75.00%,19,4,24.36%,66.67%,£295.24,£63.23,14,2
B08W2GKPBD,B08W2GKPBD,Raspberry Vinegar 750ml,VIN13A,51,0,65,0,116,0,0.05%,0.00%,0.08%,0.00%,0.06%,0.00%,58,0,81,0,139,0,0.04%,0.00%,0.08%,0.00%,0.06%,0.00%,98.45%,0.00%,33,0,28.45%,0.00%,£320.10,£0.00,14,0
B093T7TS2H,B093T7TS2H,Cider Vinegar 5L Lefktro Brand,VIN14 - 001,13,0,10,1,23,1,0.01%,0.00%,0.01%,0.02%,0.01%,0.01%,14,0,11,1,25,1,0.01%,0.00%,0.01%,0.01%,0.01%,0.01%,96.00%,100.00%,19,0,82.61%,0.00%,£199.12,£0.00,14,0
B094Y2WTTP,B094Y2WTTP,"Grandma Wilds Biscuits | Individually Wrapped Mixed Flavours x 100 Packs Of 2 Biscuits - Perfect For Meeting Rooms, Hotel Bedrooms, Hairdressers & More",GRANDM001 - 002 Prime,107,4,107,26,214,30,0.10%,0.28%,0.13%,0.41%,0.11%,0.39%,133,5,137,38,270,43,0.10%,0.25%,0.13%,0.44%,0.11%,0.40%,18.97%,5.71%,16,2,7.48%,6.67%,£419.68,£52.46,14,2
