(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions – Mobile app,Sessions – Mobile APP – B2B,Sessions – Browser,Sessions – Browser – B2B,Sessions – Total,Sessions – Total – B2B,Session percentage – Mobile App,Session percentage – Mobile APP – B2B,Session percentage – Browser,Session percentage – Browser – B2B,Session percentage – Total,Session percentage – Total – B2B,Page views – Mobile app,Page views – Mobile APP – B2B,Page views – Browser,Page views – Browser – B2B,Page views – Total,Page views – Total – B2B,Page views percentage – Mobile App,Page views percentage – Mobile app – B2B,Page views percentage – Browser,Page views percentage – Browser – B2B,Page views percentage – Total,Page views percentage – Total – B2B,Featured Offer (Buy Box) percentage,Featured Offer (Buy Box) percentage – B2B,Units ordered,Units ordered – B2B,Unit Session Percentage,Unit session percentage – B2B,Ordered Product Sales,Ordered product sales – B2B,Total order items,Total order items – B2B
B0F99V25BG,B0048F3ELU,Tilda Easy Cook Long Grain Rice 5 kg,RIC16A - 001,36,0,49,2,85,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,57,0,61,2,118,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5,0,5.88%,0.00%,£90.20,£0.00,5,0
B0CH1LNQ4Y,B0049DH8JA,"MONIN Premium Glasco Lemon syrup 700ml for Cocktails and Mocktails. Vegan-Friendly, 100% Natural Flavours and Colourings",MONINS31 - 001 Prime,"1,973",23,853,33,"2,826",56,0.13%,0.12%,0.07%,0.03%,0.10%,0.05%,"2,433",36,"1,089",43,"3,522",79,0.12%,0.14%,0.07%,0.03%,0.10%,0.05%,4.42%,5.26%,5,0,0.18%,0.00%,£51.45,£0.00,5,0
B0CM3RD6BR,B004IU48YM,"Schwartz Bacon Flavour Bits, Smoky & Rich Flavour, Adds Texture to Classic Dishes, Versatile & Easy to Use, 320g",SEA29 - 002,"1,201",18,984,33,"2,185",51,0.08%,0.09%,0.08%,0.03%,0.08%,0.04%,"1,652",28,"1,279",49,"2,931",77,0.08%,0.11%,0.08%,0.04%,0.08%,0.05%,1.49%,5.00%,5,0,0.23%,0.00%,£61.57,£0.00,5,0
B07BMCDZ63,B004QPHXL4,"Yorkshire Tea, One Cup Tea Bags 3 Kg",TEA11 - 012,"7,194",28,"6,386",128,"13,580",156,0.48%,0.15%,0.52%,0.13%,0.49%,0.14%,"7,856",30,"7,097",157,"14,953",187,0.39%,0.11%,0.44%,0.12%,0.41%,0.12%,7.61%,0.00%,6,0,0.04%,0.00%,£203.72,£0.00,5,0
B0050ILJXY,B0050ILJXY, ,RIC17B Prime,91,0,114,1,205,1,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,130,0,136,1,266,1,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,27.50%,0.00%,7,0,3.41%,0.00%,£72.99,£0.00,5,0
B0050O7MAW,B0050O7MAW,"Flying Goose Hoisin Sauce, 730 ml, Pack of 6",ORI04D - 003,17,0,18,0,35,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20,0,24,0,44,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,6,0,17.14%,0.00%,£169.54,£0.00,5,0
B0051C19BQ,B0051C19BQ,"Bottle Green Elderflower Cordial, 500ml",COR50 - 006 Prime,956,5,688,28,"1,644",33,0.06%,0.03%,0.06%,0.03%,0.06%,0.03%,"1,219",9,863,40,"2,082",49,0.06%,0.03%,0.05%,0.03%,0.06%,0.03%,0.16%,0.00%,6,0,0.36%,0.00%,£55.02,£0.00,5,0
B0062IB652,B0062IB652,"Heinz Salad Cream, 2.15Ltr",HEI04 - 001 uk shipping,547,3,356,5,903,8,0.04%,0.02%,0.03%,0.01%,0.03%,0.01%,714,3,459,6,"1,173",9,0.04%,0.01%,0.03%,0.00%,0.03%,0.01%,31.98%,0.00%,5,0,0.55%,0.00%,£90.35,£0.00,5,0
B007JVRPJW,B007JVRPJW,Black Cocktail Napkins - 24 x 24cm - 2ply - Case of 4000,NAPKIN020 - 001,4,0,21,8,25,8,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,4,0,29,13,33,13,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,16.13%,0.00%,7,0,28.00%,0.00%,£342.44,£0.00,5,0
B082YPF7MZ,B008CNAQDI,Karo Light Corn Syrup 473ml (1 Pint) (Pack of 3),SYR99 - 005,336,11,307,21,643,32,0.02%,0.06%,0.02%,0.02%,0.02%,0.03%,448,13,402,28,850,41,0.02%,0.05%,0.02%,0.02%,0.02%,0.03%,2.99%,0.00%,6,0,0.93%,0.00%,£126.23,£0.00,5,0
B008FL1FRI,B008FL1FRI,Cornish Sea Salt Duo Pack 500g,SALCOR002 - 001 Prime,37,0,20,1,57,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,53,0,26,2,79,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,66.18%,100.00%,5,0,8.77%,0.00%,£74.35,£0.00,5,0
B008Y3PANW,B008Y3PANW,"Taylors of Harrogate Decaffeinated Breakfast Tea Bags, Pack of 20, 50g",TAYLOR004 - 002,658,2,956,21,"1,614",23,0.04%,0.01%,0.08%,0.02%,0.06%,0.02%,861,2,"1,206",28,"2,067",30,0.04%,0.01%,0.07%,0.02%,0.06%,0.02%,2.65%,0.00%,14,0,0.87%,0.00%,£84.68,£0.00,5,0
B00BAROLKW,B00BAROLKW,Deepio Professional Powder Degreaser Food Service Rewards Pack 1 x 6Kg,CLE28AA,760,22,846,65,"1,606",87,0.05%,0.12%,0.07%,0.07%,0.06%,0.08%,979,27,"1,036",92,"2,015",119,0.05%,0.10%,0.06%,0.07%,0.06%,0.07%,3.41%,0.00%,5,0,0.31%,0.00%,£109.08,£0.00,5,0
B00CCG7ZQ2,B00CCG7ZQ2,Callebaut Milk Chocolate Shavings 2.5 Kg,DEC21 - 001,88,5,75,7,163,12,0.01%,0.03%,0.01%,0.01%,0.01%,0.01%,100,5,90,8,190,13,0.00%,0.02%,0.01%,0.01%,0.01%,0.01%,94.02%,100.00%,5,0,3.07%,0.00%,£213.73,£0.00,5,0
B00DPJIEEW,B00DPJIEEW,"Sunpride Apple Juice, 12 x 1Litre Carton",JUI06C - 001,33,0,30,1,63,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,46,0,37,1,83,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,84.00%,0.00%,5,0,7.94%,0.00%,£112.10,£0.00,5,0
B00SB9GDQW,B00DX05IP6,"CHEF Vegetable Liquid Concentrate, 1 Litre",CHEFCO03,18,0,15,0,33,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19,0,22,0,41,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,88.89%,0.00%,5,0,15.15%,0.00%,£105.25,£0.00,5,0
B00EOSDJ3Y,B00EOSDJ3Y,"Taylors of Harrogate English Breakfast Tea, 20 Tea Bags (Pack of 6, Total 120 Teabags)",TAYLOR002 - 001 uk shipping,239,1,280,16,519,17,0.02%,0.01%,0.02%,0.02%,0.02%,0.01%,321,1,374,26,695,27,0.02%,0.00%,0.02%,0.02%,0.02%,0.02%,34.68%,15.38%,5,0,0.96%,0.00%,£71.54,£0.00,5,0
B00HGQIALM,B00HGQIALM,Macphie Créme Brulée 1 Litre,MACPHI006 x 1,741,7,599,22,"1,340",29,0.05%,0.04%,0.05%,0.02%,0.05%,0.03%,"1,030",9,789,28,"1,819",37,0.05%,0.03%,0.05%,0.02%,0.05%,0.02%,12.58%,3.45%,6,3,0.45%,10.34%,£53.19,£25.86,5,2
B0F59VV357,B00JRCFRWS,Callebaut White Chocolate Mousse Powder 800 g,DES04,63,1,31,1,94,2,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,77,1,38,1,115,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,67.89%,100.00%,5,1,5.32%,50.00%,£122.29,£24.35,5,1
B00KO2JGQI,B00KO2JGQI,Crespo Pitted Black Olives 354g,OLI41 - 001,65,1,112,1,177,2,0.00%,0.01%,0.01%,0.00%,0.01%,0.00%,83,1,127,1,210,2,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,50.75%,0.00%,8,0,4.52%,0.00%,£43.64,£0.00,5,0
B0CHW3HGWD,B00LJXQID0,"Special Ingredients Crackle Crystals Popping Candy 500g - Suitable for Vegetarians, Non-GMO, Gluten Free, Non-Irradiated",SWE21 - 001 Prime,"9,019",74,"2,864",77,"11,883",151,0.60%,0.39%,0.23%,0.08%,0.43%,0.13%,"10,343",100,"3,204",116,"13,547",216,0.51%,0.38%,0.20%,0.09%,0.37%,0.14%,3.95%,2.38%,5,1,0.04%,0.66%,£98.45,£19.69,5,1
B00MWU2VU8,B00MWU2VU8,"DEL MONTE Prunes in Juice 410 g, Pack of 6",FRU31A - 001,"1,053",7,"1,055",24,"2,108",31,0.07%,0.04%,0.09%,0.03%,0.08%,0.03%,"1,409",7,"1,411",35,"2,820",42,0.07%,0.03%,0.09%,0.03%,0.08%,0.03%,0.04%,0.00%,6,0,0.28%,0.00%,£101.76,£0.00,5,0
B00ODY1LFC,B00ODY1LFC,Macphie Panna Cotta 1 Litre,MACPHI004 - 006,83,2,84,3,167,5,0.01%,0.01%,0.01%,0.00%,0.01%,0.00%,117,2,115,5,232,7,0.01%,0.01%,0.01%,0.00%,0.01%,0.00%,95.07%,100.00%,5,0,2.99%,0.00%,£51.71,£0.00,5,0
B00QFMVGPU,B00QFMVGPU,Cheese Flavour Sauce Mix Dairy Free - 130g,DEH05A - 002,55,0,70,1,125,1,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,81,0,94,2,175,2,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,97.33%,100.00%,9,5,7.20%,500.00%,£57.27,£31.95,5,1
B00Z69RBGQ,B00Z69RBGQ,Thai Taste Folded Rice Noodles (200g) - Pack of 6,THAITA006 - 003,110,0,95,1,205,1,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,144,0,123,1,267,1,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,16.46%,0.00%,9,0,4.39%,0.00%,£122.36,£0.00,5,0
B010VR8WCO,B010VR8WCO,Biona Organic Coconut Milk (400ml - Pack of 2,MIL06D - 011 Prime,18,0,26,1,44,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20,0,27,1,47,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,68.09%,0.00%,5,0,11.36%,0.00%,£36.95,£0.00,5,0
B0C3PKLB3B,B01151LR2W,"Wrapmaster GM214 Baking Parchment, Fits WM3000 (Pack of 3)",WRA05 - 001 Prime,31,1,28,7,59,8,0.00%,0.01%,0.00%,0.01%,0.00%,0.01%,54,1,49,10,103,11,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,38.46%,10.00%,6,1,10.17%,12.50%,£137.63,£27.04,5,1
B012RPTYIE,B012RPTYIE,Dr. Oetker Ready to Roll White Soft Fondant Icing,OETKER006 - 001 Prime,123,1,109,0,232,1,0.01%,0.01%,0.01%,0.00%,0.01%,0.00%,167,2,123,0,290,2,0.01%,0.01%,0.01%,0.00%,0.01%,0.00%,54.55%,0.00%,5,0,2.16%,0.00%,£32.25,£0.00,5,0
B015R3D6DM,B015R3D6DM,Cooks & Co Anchovy Anchovies Fillets in Sunflower Oil Canned Fish 365g,FIS10A - 002,126,3,172,2,298,5,0.01%,0.02%,0.01%,0.00%,0.01%,0.00%,158,3,209,2,367,5,0.01%,0.01%,0.01%,0.00%,0.01%,0.00%,51.93%,50.00%,6,0,2.01%,0.00%,£58.38,£0.00,5,0
B015Y1ODGG,B015Y1ODGG,Fontinella Dark Pitted Cherries in Light Syrup 810g,FRU15A Prime,13,0,21,2,34,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,17,0,25,2,42,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,88.10%,0.00%,7,0,20.59%,0.00%,£46.48,£0.00,5,0
B0170EVQZ6,B0170EVQZ6,Belazu Black Tapenade 170g,OLI99 - 003,13,3,24,0,37,3,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,23,4,34,0,57,4,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,53.06%,0.00%,5,0,13.51%,0.00%,£33.76,£0.00,5,0
B017IYOO0W,B017IYOO0W,Free & Easy Dairy Free Cheese Flavour Sauce Mix 130g - Pack of 2,DEH05A - 001,293,1,190,4,483,5,0.02%,0.01%,0.02%,0.00%,0.02%,0.00%,377,1,242,6,619,7,0.02%,0.00%,0.01%,0.00%,0.02%,0.00%,6.79%,0.00%,5,0,1.04%,0.00%,£44.75,£0.00,5,0
B0CBM1ZSKB,B01DDG8L4Y,Callebaut Select 811 Dark Chocolate Callets 1 kg,CAL02A - 002,"5,827",70,"4,363",164,"10,190",234,0.39%,0.37%,0.35%,0.17%,0.37%,0.20%,"8,380",91,"5,898",208,"14,278",299,0.41%,0.34%,0.36%,0.16%,0.39%,0.19%,0.32%,0.00%,5,0,0.05%,0.00%,£109.70,£0.00,5,0
B0BPNLP1Z9,B01EX151MS,( 5ltr Pack ) Fairy Professional Washing Up Liquid Original 5L,CLE01B - 003,"8,619",105,"5,729",608,"14,348",713,0.57%,0.55%,0.46%,0.64%,0.52%,0.62%,"11,916",132,"7,695",790,"19,611",922,0.59%,0.50%,0.48%,0.60%,0.54%,0.58%,0.01%,0.00%,5,0,0.03%,0.00%,£116.78,£0.00,5,0
B01EX17WMK,B01EX17WMK,( 2 Pack ) Branston Small Chunk Pickle 2.55kg,PIC01C - 004,21,0,17,0,38,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,32,0,21,0,53,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,73.47%,0.00%,9,0,23.68%,0.00%,£275.99,£0.00,5,0
B01FKE7ATE,B01FKE7ATE,Taylors BlackBerry & Raspberry 20 Tagged Teabags 50g,TAYLOR013 - 003,233,1,235,3,468,4,0.02%,0.01%,0.02%,0.00%,0.02%,0.00%,280,1,296,3,576,4,0.01%,0.00%,0.02%,0.00%,0.02%,0.00%,8.99%,0.00%,5,0,1.07%,0.00%,£29.90,£0.00,5,0
B01H5GDYX6,B01H5GDYX6,Taylors of Harrogate Pure Assam Tea - 20 Wrapped & Tagged Tea Bags,TAYLOR009 - 001,112,2,121,2,233,4,0.01%,0.01%,0.01%,0.00%,0.01%,0.00%,140,2,143,2,283,4,0.01%,0.01%,0.01%,0.00%,0.01%,0.00%,19.85%,0.00%,6,0,2.58%,0.00%,£37.10,£0.00,5,0
B01IPKJB24,B01IPKJB24,Merchant Gourmet One Minute Polenta (Corn Meal) 500g,CER03D - 004,21,0,43,0,64,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,25,0,51,0,76,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,91.78%,0.00%,6,0,9.38%,0.00%,£31.92,£0.00,5,0
B01K4WRTWU,B01K4WRTWU,Burt's Chips Lightly Salted (150g x 10),CRI10 - 002,8,1,22,4,30,5,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,9,1,26,4,35,5,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,93.94%,100.00%,5,0,16.67%,0.00%,£93.28,£0.00,5,0
B0CH1LNQ4Y,B01MCQJTZA,MONIN Premium Popcorn Syrup 700 ml,MONINS23 - 007,480,4,249,10,729,14,0.03%,0.02%,0.02%,0.01%,0.03%,0.01%,575,4,299,16,874,20,0.03%,0.02%,0.02%,0.01%,0.02%,0.01%,5.34%,5.88%,6,2,0.82%,14.29%,£84.02,£28.00,5,1
B06XH95Z95,B06XH95Z95,Monin Coffee Syrup in Raspberry 70cl Glass Bottle & 70cl Monin Pump Set,BUNDLE036 - 001,86,2,46,1,132,3,0.01%,0.01%,0.00%,0.00%,0.00%,0.00%,110,3,73,1,183,4,0.01%,0.01%,0.00%,0.00%,0.01%,0.00%,73.58%,100.00%,5,0,3.79%,0.00%,£86.03,£0.00,5,0
B06XHJGDKR,B06XHJGDKR,Monin Coffee Syrup in Cinnamon 70cl Glass Bottle & 70cl Pump Set,BUNDLE021 - 001,20,0,17,1,37,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,23,0,22,1,45,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,63.41%,0.00%,5,0,13.51%,0.00%,£96.90,£0.00,5,0
B076JK6CNL,B076JK6CNL,Tate & Lyle Dark Soft Brown Sugar - Pack Size = 1x3kg,TATESO001 - 003,103,6,63,9,166,15,0.01%,0.03%,0.01%,0.01%,0.01%,0.01%,125,6,69,9,194,15,0.01%,0.02%,0.00%,0.01%,0.01%,0.01%,11.54%,0.00%,5,0,3.01%,0.00%,£54.44,£0.00,5,0
B076QKSQFC,B076QKSQFC,McDougalls Fish Batter Mix - 1x3.5kg,MCD05 - 003,112,0,98,8,210,8,0.01%,0.00%,0.01%,0.01%,0.01%,0.01%,172,0,134,13,306,13,0.01%,0.00%,0.01%,0.01%,0.01%,0.01%,69.14%,90.00%,5,0,2.38%,0.00%,£75.69,£0.00,5,0
B077B62291,B077B62291,Lion Garlic Mayonnaise - 1x2.27ltr,MAY18 - 001,28,0,53,0,81,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,37,0,63,0,100,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,94.57%,0.00%,6,0,7.41%,0.00%,£86.23,£0.00,5,0
B07CJS4BD6,B07CJS4BD6,Epicure Tinned Vegetables & Pulses (Haricot Beans 2 x 400g),BEA21 - 003,13,0,21,0,34,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,16,0,24,0,40,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,86.11%,0.00%,17,0,50.00%,0.00%,£102.08,£0.00,5,0
B07DTJRCC8,B07DTJRCC8,"Quaker Oat Raisin Granola, 500 g (Pack of 5)",CER32 - 002,66,0,73,2,139,2,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,93,0,88,2,181,2,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,4.91%,0.00%,5,0,3.60%,0.00%,£120.39,£0.00,5,0
B07HDDMNZB,B07HDDMNZB,Lion Korean BBQ Sauce 1ltr,LIO05C - 002 Prime,54,2,44,2,98,4,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,67,2,52,3,119,5,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,25.45%,0.00%,7,0,7.14%,0.00%,£75.83,£0.00,5,0
B07HZ3PW3Y,B07HZ3PW3Y,Cadburys Drinking Hot Chocolate 2KG,HOT06 - 003 Prime,"1,340",23,"1,139",273,"2,479",296,0.09%,0.12%,0.09%,0.29%,0.09%,0.26%,"1,807",36,"1,418",328,"3,225",364,0.09%,0.14%,0.09%,0.25%,0.09%,0.23%,17.83%,13.94%,5,2,0.20%,0.68%,£123.02,£48.16,5,2
B07MC5ZQ32,B07MC5ZQ32,"Twinings Pure Green {Individually Wrapped} Sachets Envelopes, Room Supplies,Catering, (160)",TWIN004 - 007,10,0,25,14,35,14,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,15,0,37,24,52,24,0.00%,0.00%,0.00%,0.02%,0.00%,0.02%,44.90%,24.00%,5,4,14.29%,28.57%,£114.95,£91.96,5,4
B07N85STXG,B07N85STXG,Essential Cuisine - Signature Range - Red Wine Jus 1ltr,JUS06,19,0,19,0,38,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,24,0,21,0,45,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,6,0,15.79%,0.00%,£101.07,£0.00,5,0
B07W6HWNV7,B07W6HWNV7,"Fentiman's Mandarin and Seville Orange Jigger Fizzy Drink, 275ml Glass Bottle (12 Pack)",FENTIM007 - 003,30,0,28,0,58,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,37,0,36,0,73,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,95.38%,0.00%,5,0,8.62%,0.00%,£143.50,£0.00,5,0
B085375VTV,B085375VTV,Sosa - Natural Maltodextrin Powder - 500g,SOSAMA001 - 001,35,0,39,2,74,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,44,0,53,2,97,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,90.80%,100.00%,5,2,6.76%,100.00%,£48.66,£19.14,5,2
B086H54RMH,B086H4H9R1,deli med - Stuffed Vine Leaves - DOLMADES - 6 x 2kg Tin (Pack of 6) - Hand Wrapped - Vegetarian - Ready to Eat Hot & Cold (6),MED05D - 002,65,1,61,4,126,5,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,79,1,89,6,168,7,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,19.21%,80.00%,5,0,3.97%,0.00%,£244.35,£0.00,5,0
B08KQWXWXF,B086JJPS6K,"Belvoir Farm Sparkling Pink Lady Apple® Juice Bottle, Pack of 12",BEL05 - 001 Prime,17,0,18,2,35,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,23,0,25,3,48,3,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,95.24%,100.00%,10,5,28.57%,250.00%,£256.00,£128.00,5,1
B0F4K89C9S,B087BJQVYX,"Cambrook - Dry Roasted Peanuts, 1kg Bag",CAMBR010 - 002,52,1,38,0,90,1,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,73,1,48,0,121,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,42.86%,0.00%,6,0,6.67%,0.00%,£70.32,£0.00,5,0
B08BPBCY2K,B08BPBCY2K,Essential Cuisine No1 Beef Gravy Mix - 2x1.5kg,GRA16 - 005,14,0,25,2,39,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,23,0,28,2,51,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,47.73%,100.00%,5,3,12.82%,150.00%,£213.53,£130.17,5,3
B08J87MYND,B08J87MYND,Menz and Gasser Assorted Jam Portions - Individual Portions of Delicious Assorted Jam Perfect for Breakfast Travel - Pack of 400 Portions Exp 04/26,JAM03B - 003,14,0,45,2,59,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,21,0,50,2,71,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,91.04%,100.00%,8,0,13.56%,0.00%,£395.89,£0.00,5,0
B08PSV9N9Q,B08PSV9N9Q,Wrapmaster 3000 Cling Film Refill Pack - 3 x 300M Roll,WRA01 - 005 Prime,27,0,64,10,91,10,0.00%,0.00%,0.01%,0.01%,0.00%,0.01%,31,0,79,11,110,11,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,32.08%,0.00%,5,0,5.49%,0.00%,£132.05,£0.00,5,0
B091DYG8WX,B091DYG8WX,French's Crunchy Sweetcorn Relish 2.45kg,CHU38 - 001,767,5,808,11,"1,575",16,0.05%,0.03%,0.07%,0.01%,0.06%,0.01%,989,7,987,13,"1,976",20,0.05%,0.03%,0.06%,0.01%,0.05%,0.01%,8.46%,0.00%,5,0,0.32%,0.00%,£90.60,£0.00,5,0
B0946RMB7G,B0946RMB7G,3 Pack of 750ml Cif Professional Pro Formula Stainless Steel and Glass Cleaner with Streak Free Finish,CIF004 - 001 Prime,690,11,686,38,"1,376",49,0.05%,0.06%,0.06%,0.04%,0.05%,0.04%,875,12,834,47,"1,709",59,0.04%,0.05%,0.05%,0.04%,0.05%,0.04%,2.47%,0.00%,5,0,0.36%,0.00%,£54.74,£0.00,5,0
B095WQT2S8,B095WQT2S8,"Callebaut | Ruby Chocolate | Recipe N° RB1 (33.6%) | Finest Belgian Chocolate for baking, desserts, patisserie and chocolatier applications | 400g",CAL28A - 002,"3,178",45,"2,330",62,"5,508",107,0.21%,0.24%,0.19%,0.07%,0.20%,0.09%,"4,292",61,"2,967",78,"7,259",139,0.21%,0.23%,0.18%,0.06%,0.20%,0.09%,12.55%,6.49%,5,0,0.09%,0.00%,£73.61,£0.00,5,0
B09BFT4V49,B09BFT4V49,The Cake Decorating Co. British Icing Sugar 25kg,SUG08E - 001,110,2,113,12,223,14,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,160,2,150,19,310,21,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,15.00%,6.67%,5,0,2.24%,0.00%,£193.77,£0.00,5,0
B09J55LQPH,B09J55LQPH,"Ground White Pepper | Triple Lion, 550g",PEP04E - 001,9,1,19,0,28,1,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,14,1,21,0,35,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,82.76%,100.00%,6,0,21.43%,0.00%,£84.90,£0.00,5,0
B09T3DCXPZ,B09T3DCXPZ,Finest Belgian Chocolate 70% Extra Bitter Callets 2.5kg,CAL01 - 006,16,0,31,3,47,3,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,26,0,35,3,61,3,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,76.36%,66.67%,5,1,10.64%,33.33%,£229.77,£46.91,5,1
B0B18H9NKB,B0B18H9NKB,Lefktro Balsamic Vinegar,VIN07A - 001,17,0,28,1,45,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20,0,30,1,50,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,92.00%,0.00%,5,0,11.11%,0.00%,£79.41,£0.00,5,0
B0B4BFBTGH,B0B4BFBTGH,Lion Honey & Mustard Dressing 2.27ltr,DRE05 - 001,133,3,116,8,249,11,0.01%,0.02%,0.01%,0.01%,0.01%,0.01%,188,3,141,8,329,11,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,66.33%,100.00%,5,1,2.01%,9.09%,£78.69,£15.53,5,1
B0B9FQQNXQ,B0B9FBRJH6,HP Sauce 2L x 2 case,HEI32A - 002 Prime,14,2,6,0,20,2,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,20,2,9,0,29,2,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,88.46%,100.00%,6,0,30.00%,0.00%,£177.43,£0.00,5,0
B0BKZYVBN6,B0BKZYVBN6,"Twinings English Breakfast Decaffeinated Tea Bags, 4 Boxes of 20 Individually Wrapped Enveloped Tea Bags, Black, 80 count",TWIN003 - 001,558,5,844,202,"1,402",207,0.04%,0.03%,0.07%,0.21%,0.05%,0.18%,696,7,"1,074",268,"1,770",275,0.03%,0.03%,0.07%,0.20%,0.05%,0.17%,0.35%,0.00%,6,1,0.43%,0.48%,£91.19,£15.26,5,1
B0BYPF1XHL,B0BYPF1XHL,"Artisan Toast for Cheese Selection 12 x 100g (4 x 100g Date, Hazlenut & Pumpkins Seeds, 4 x 100g Apricots, Pistachios & Sunflower Seeds, & 4 x 100g Cherries, Almonds & Linseeds)",MILLER001 - 002,19,0,44,0,63,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,25,0,48,0,73,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,98.61%,0.00%,5,0,7.94%,0.00%,£197.40,£0.00,5,0
B0C69ZLJW3,B0C69ZLJW3,"Lenor Fabric Conditioner Summer Breeze 197 Washes, 3.92l",CLE66 - 008,150,0,74,0,224,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,219,0,120,0,339,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,1.38%,0.00%,5,0,2.23%,0.00%,£75.60,£0.00,5,0
B0C69ZLJW3,B0C69ZLJW3,"Lenor Fabric Conditioner Summer Breeze 197 Washes, 3.92l",CLE66 - 008 Prime,150,0,74,0,224,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,219,0,120,0,339,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,1.38%,0.00%,5,0,2.23%,0.00%,£78.41,£0.00,5,0
