(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions – Total,Sessions – Total – B2B,Session percentage – Total,Session percentage – Total – B2B,Page views – Total,Page views – Total – B2B,Page views percentage – Total,Page views percentage – Total – B2B,Featured Offer (Buy Box) percentage,Featured Offer (Buy Box) percentage – B2B,Units ordered,Units ordered – B2B,Unit Session Percentage,Unit session percentage – B2B,Ordered Product Sales,Ordered product sales – B2B,Total order items,Total order items – B2B
B0887CXKPY,B0887CXKPY,Chefs Brigade Cooked and Peeled Quail Eggs - 1x48,EGG04,81,1,0.04%,0.02%,104,1,0.04%,0.01%,10.87%,0.00%,1,0,1.23%,0.00%,£24.99,£0.00,1,0
B08BP9W2BT,B08BP9W2BT,Batchelors Mushy Peas 6X3KG,VEG06B - 006,19,0,0.01%,0.00%,19,0,0.01%,0.00%,78.95%,0.00%,1,0,5.26%,0.00%,£45.37,£0.00,1,0
B08BPC8X97,B08BPC8X97,NESCAFÉ Original Coffee Granules Tins - 6x500g,COF07A - 003,3,1,0.00%,0.02%,5,1,0.00%,0.01%,60.00%,100.00%,1,1,33.33%,100.00%,£37.98,£37.98,1,1
B08BPCWQGT,B08BPCWQGT,Fentimans Ginger Beer Drinks - 12x275ml,FENTIM005 - 002,10,1,0.00%,0.02%,14,1,0.00%,0.01%,76.92%,100.00%,1,0,10.00%,0.00%,£30.33,£0.00,1,0
B08GCTJRD5,B08GCTJRD5,Fentimans - Gently Sparkling Elderflower 275ml Glass Bottle - Pack of 24,FENTIM004 - 002,1,0,0.00%,0.00%,2,0,0.00%,0.00%,50.00%,0.00%,1,0,100.00%,0.00%,£51.92,£0.00,1,0
B08GG9LPV7,B08GG9LPV7,Bonomi Savoiardi Lady Fingers - 15x400g,SWE07B - 002 Prime,8,0,0.00%,0.00%,12,0,0.00%,0.00%,18.18%,0.00%,3,0,37.50%,0.00%,£114.12,£0.00,1,0
B0C5ST2XLM,B08GGBZZ75,Dr Oetker Professional Baking Powder Gluten Free - 500g (Single),BAK06E - 001 Prime,17,0,0.01%,0.00%,20,0,0.01%,0.00%,52.63%,0.00%,1,0,5.88%,0.00%,£8.31,£0.00,1,0
B08J84387K,B08J84387K,Menz and Gasser Assorted Jam Portions - Individual Portions of Delicious Assorted Jam Perfect for Breakfast Travel - Pack of 200 Portions Exp 04/26,JAM03B - 002,3,0,0.00%,0.00%,6,0,0.00%,0.00%,83.33%,0.00%,1,0,33.33%,0.00%,£27.29,£0.00,1,0
B08J856MT8,B08J856MT8,Menz and Gasser Assorted Jam Portions - Individual Portions of Delicious Assorted Jam Perfect for Breakfast Travel - Pack of 100 Portions Exp 04/26,JAM03B - 001,19,1,0.01%,0.02%,29,1,0.01%,0.01%,96.55%,100.00%,1,0,5.26%,0.00%,£16.44,£0.00,1,0
B093CPH8Q9,B08L7L1WHG,"Folkington's Fruit Juice, Pineapple Juice, 12 Glass Bottles, Pure Fruit Juice, Multipack 12 x 250 ml",FOL07 - 001 Prime,160,14,0.07%,0.23%,221,22,0.08%,0.26%,0.00%,0.00%,1,0,0.63%,0.00%,£26.58,£0.00,1,0
B08TBTCP9T,B08LVFTKNJ,Old India Ground Fenugreek 500g,SPIFEN04 - 002 Prime,29,0,0.01%,0.00%,35,0,0.01%,0.00%,0.00%,0.00%,1,0,3.45%,0.00%,£8.25,£0.00,1,0
B08PL4PDGN,B08PL4PDGN,St Pierre Brioche Sliced | Pack of 3 | 500g each,BRE13 - 009 Prime,3,0,0.00%,0.00%,3,0,0.00%,0.00%,66.67%,0.00%,1,0,33.33%,0.00%,£17.57,£0.00,1,0
B08PL59NPX,B08PL59NPX,St Pierre Brioche Buns pack of 3,FRB32CA - 003,509,5,0.23%,0.08%,631,5,0.22%,0.06%,0.34%,0.00%,1,0,0.20%,0.00%,£15.15,£0.00,1,0
B08PZDT5MV,B08PZDT5MV,Essential Cuisine Wild Mushroom Glace 600g,GLA08,38,2,0.02%,0.03%,43,2,0.02%,0.02%,4.65%,0.00%,1,0,2.63%,0.00%,£35.47,£0.00,1,0
B08PZF4LVS,B08PZF4LVS,Essential Cuisine - Beef Demi Glace 1.5 Kg,DEH04,9,0,0.00%,0.00%,12,0,0.00%,0.00%,90.91%,0.00%,1,0,11.11%,0.00%,£33.28,£0.00,1,0
B08T655RJ8,B08T655RJ8,Parkers Foodservice Blanched Peanuts 1kg– Skinless Peanuts for Cooking & Baking,NUT10 - 001 Prime,4,0,0.00%,0.00%,5,0,0.00%,0.00%,80.00%,0.00%,2,0,50.00%,0.00%,£18.94,£0.00,1,0
B08TMQ77LL,B08TMQ77LL,Fire Roasted Sweet Red Peppers 2.65KG Lefktro,VEG10D,18,0,0.01%,0.00%,25,0,0.01%,0.00%,95.83%,0.00%,4,0,22.22%,0.00%,£61.44,£0.00,1,0
B08X5XDKW8,B08X4YZYW2,"Callebaut Belgian Chocolate Blossoms Callebaut (Dark Chocolate, 2.5kg Box)",CALDEC001 - 001,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£53.95,£0.00,1,0
B0D157TLJV,B08YNKW16B,"Sarson's Malt Vinegar - Plastic Bottle, 300ml (Pack of 3)",VIN02F - 003,9,0,0.00%,0.00%,11,0,0.00%,0.00%,22.22%,0.00%,1,0,11.11%,0.00%,£8.78,£0.00,1,0
B08ZNTM8DH,B08ZNTM8DH,Callebaut N° 811 - Finest Belgian 54.5% Dark Chocolate Callets - 2.5kg,CAL02 - 004,239,7,0.11%,0.11%,300,7,0.11%,0.08%,0.36%,0.00%,1,0,0.42%,0.00%,£35.50,£0.00,1,0
B092W8P38W,B092W8P38W,Monin Glasco Lemon Syrup 70cl Case of 6,MONINS31 - 006 Prime,3,0,0.00%,0.00%,3,0,0.00%,0.00%,66.67%,0.00%,1,0,33.33%,0.00%,£47.30,£0.00,1,0
B0937G5SSG,B0937G5SSG,Lyle's Golden Syrup Maple Flavour 2.80kg,TATESY003 - 001 uk shipping,125,4,0.06%,0.06%,161,4,0.06%,0.05%,8.44%,0.00%,1,0,0.80%,0.00%,£13.03,£0.00,1,0
B094RFF8S4,B094RFF8S4,Sun-Pat Smooth Peanut Butter 1kg,SPR25B - 001 Prime,112,3,0.05%,0.05%,158,8,0.06%,0.10%,0.70%,0.00%,1,0,0.89%,0.00%,£13.67,£0.00,1,0
B095KJ6ZKK,B095KJ6ZKK,"Naya Kelp – Hakodate Ma Konbu 1st Grade 500g | Premium Japanese Dried Kombu | Ideal for Authentic Dashi Broth, Soups, and Simmered Dishes",ORI51D - 001,12,0,0.01%,0.00%,15,0,0.01%,0.00%,84.62%,0.00%,1,0,8.33%,0.00%,£35.20,£0.00,1,0
B095YT6WP4,B095YT6WP4,Lingham - Chilli Sauce - 358g - (pack of 4),ORI54 - 005,16,0,0.01%,0.00%,21,0,0.01%,0.00%,31.58%,0.00%,1,0,6.25%,0.00%,£14.82,£0.00,1,0
B0999GP4JY,B0999GP4JY,Portion Solutions Vinegar Sachets - Box of 200 (Approx),CAS005 - 001,8,0,0.00%,0.00%,17,0,0.01%,0.00%,93.75%,0.00%,1,0,12.50%,0.00%,£9.61,£0.00,1,0
B09BJWJNM4,B09BJWJNM4,SOSA Dextrose 650g,SOSADE002 - 001,10,0,0.00%,0.00%,17,0,0.01%,0.00%,31.25%,0.00%,1,0,10.00%,0.00%,£10.51,£0.00,1,0
B09BJZF93S,B09BJZF93S,"SOSA Isomalt ""F"" Refined (900g)",SOS42 - 001,21,1,0.01%,0.02%,22,1,0.01%,0.01%,90.48%,100.00%,1,1,4.76%,100.00%,£17.91,£17.91,1,1
B09HZHGBFV,B09HZHGBFV,Merchant Gourmet Whole Chestnuts - 10x500g,NUT15E - 003,16,0,0.01%,0.00%,26,0,0.01%,0.00%,95.83%,0.00%,1,0,6.25%,0.00%,£43.99,£0.00,1,0
B0DX77HB2Q,B09MFVV2W1,"Rummo Gluten Free Elbow Pasta No.160 - Masterfully Made Italian Pasta, Perfect for Gourmet Creations, 400 g (Pack of 1)",RUMMO015 - 001 Prime,687,9,0.31%,0.15%,884,14,0.31%,0.17%,0.00%,0.00%,1,0,0.15%,0.00%,£8.35,£0.00,1,0
B09SJ4HF1Z,B09SJ4HF1Z,"Lee Kum Kee Premium Light Soy 500mL x2 & Dark Soy 500mL x2 [4 Bottles Bundle], by WaNaHong",Soy Bundle - 004,3,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£14.10,£0.00,1,0
B09SPRW26T,B09SPRW26T,Pura Refined Vegetable Oil 5L,OIL07B - 002,156,7,0.07%,0.11%,192,7,0.07%,0.08%,0.00%,0.00%,1,1,0.64%,14.29%,£15.42,£15.42,1,1
B09T3DCXPZ,B09T3DCXPZ,Finest Belgian Chocolate 70% Extra Bitter Callets 2.5kg,CAL01 - 006,45,0,0.02%,0.00%,53,0,0.02%,0.00%,90.20%,0.00%,1,0,2.22%,0.00%,£40.49,£0.00,1,0
B0B9LFZTRW,B09T3FY52B,"Branston Small Chunk Pickle 2.55kg x 2 Pack – Smooth Pickle with Small Chunks, Catering Size",PIC01C - 007,6,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,1,1,16.67%,0.00%,£30.75,£30.75,1,1
B0B8DFL2G6,B09T3HXBH5,Laumont Summer Truffle Peelings 200g,LAUMO013 - 001 Prime,4,2,0.00%,0.03%,5,3,0.00%,0.04%,100.00%,100.00%,1,1,25.00%,50.00%,£36.99,£36.99,1,1
B09Z2WQSG4,B09Z2WQSG4,"Seggiano Raw Basil Pesto 1KG - Vegan, GMO Free, Gluten Free, Wheat Free, Raw, Vegetarian, and Suitable for Coeliacs - Product of Sicily & Great with Pasta",PES07C - 001 Prime,202,4,0.09%,0.06%,281,6,0.10%,0.07%,6.49%,0.00%,1,0,0.50%,0.00%,£25.99,£0.00,1,0
B0B18H9NKB,B0B18H9NKB,Lefktro Balsamic Vinegar,VIN07A - 001,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,1,1,0.00%,0.00%,£16.16,£16.16,1,1
B0B18M2GS4,B0B18M2GS4,"Parkers Wignals Yallo Cold Pressed British Rapeseed Oil 5ltr, Golden Yellow",OIL12 - 001,23,0,0.01%,0.00%,31,0,0.01%,0.00%,100.00%,0.00%,1,0,4.35%,0.00%,£26.93,£0.00,1,0
B0FK356H3K,B0B1BBKTLT,"Barebells Soft Protein Bar, Low Sugar Protein Bar (Rocky Road Marshmallow, 12 x 55g)",BARE007 - 005,62,1,0.03%,0.02%,69,1,0.02%,0.01%,32.84%,0.00%,1,1,1.61%,100.00%,£28.12,£28.12,1,1
B0B29686B8,B0B29686B8,The Fine Cookie Co. Power Breakfast Cookie 1 x 36,FINECO003 - 001,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,£44.11,£0.00,1,0
B0B2991L7H,B0B2991L7H,Parkers The Fine Cookie Rainbow Nation Cookie 1 x 36,FINECO002 - 001,3,0,0.00%,0.00%,3,0,0.00%,0.00%,33.33%,0.00%,3,0,100.00%,0.00%,£132.33,£0.00,1,0
B0B4DCWBR4,B0B4DCWBR4,Taylors Of Harrogate Earl Grey Tea (6x20BAG ),TAYLOR003 - 005,2,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,2,0,100.00%,0.00%,£35.90,£0.00,1,0
B0B4DJTHC9,B0B4DJTHC9,Lion MEDIUM Piri Piri Sauce 2.27ltr,LIO12 - 001 Prime,9,0,0.00%,0.00%,11,0,0.00%,0.00%,100.00%,0.00%,1,0,11.11%,0.00%,£15.06,£0.00,1,0
B0DPJF7N4F,B0B61D6XB1,"JACOB'S Mini Cheddars Original Grab Bag, 45 g (Pack of 30)",BAR28 - 003,83,8,0.04%,0.13%,108,11,0.04%,0.13%,0.00%,0.00%,1,0,1.20%,0.00%,£20.86,£0.00,1,0
B0B61H6SRM,B0B61H6SRM,"Centaur Piquillo Peppers 390g, Red",VEG20 - 001,5,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£9.68,£0.00,1,0
B0B6J97ZYF,B0B6J97ZYF,Heinz/HP Texan Style BBQ Sauce 2.15Ltr,HEI03A - 001,15,0,0.01%,0.00%,19,0,0.01%,0.00%,94.12%,0.00%,2,0,13.33%,0.00%,£29.96,£0.00,1,0
B0B6J9QM5X,B0B6J9QM5X,"Parkers Lion Cool Salsa 2.27Ltrs, Red",LIO11 - 001,4,0,0.00%,0.00%,10,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,£15.08,£0.00,1,0
B0B6QBZGPS,B0B6Q6J32H,"Colman's Tartare Sauce 2.25L x 2 (Catering Pack) – Classic British Tartare Sauce | Creamy, Zesty & Chunky | Ideal for Fish & Chips, Seafood, Sandwiches & Professional Kitchens",COL07 - 011,6,0,0.00%,0.00%,7,0,0.00%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,£36.85,£0.00,1,0
B0BDM7G2JJ,B0BDM7G2JJ,Lion English Mustard 2.27Ltr,LIO01 - 001 Prime,19,2,0.01%,0.03%,19,2,0.01%,0.02%,94.74%,100.00%,1,0,5.26%,0.00%,£16.90,£0.00,1,0
B0BLZJZLW6,B0BLZJZLW6,Ingram Brothers Meri-white Meringue and Royal Icing Mix 1.5kg,MCD50A - 001 Prime,36,5,0.02%,0.08%,50,6,0.02%,0.07%,86.96%,50.00%,1,0,2.78%,0.00%,£56.09,£0.00,1,0
B0BNFDBF3R,B0BNF9QB7K,Kerrymaid Single UHT 1L x 12,UHT04 - 002,14,0,0.01%,0.00%,19,0,0.01%,0.00%,77.78%,0.00%,1,0,7.14%,0.00%,£48.17,£0.00,1,0
B0BNFDBF3R,B0BNFTSW2F,Kerrymaid Double UHT 1L x 12,UHT03B - 003 Prime,16,1,0.01%,0.02%,19,2,0.01%,0.02%,100.00%,0.00%,1,0,6.25%,0.00%,£49.74,£0.00,1,0
B0BPMLTVKS,B0BPMLTVKS,Atlas Bronze Leafe Gelatine 1 x 1kg,BAK07 - 002,2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£29.13,£0.00,1,0
B0BQRRFJHX,B0BQRRFJHX,Meadowchurn Aerosol Cream 1 x 500g,UHT05 - 001,16,1,0.01%,0.02%,18,1,0.01%,0.01%,100.00%,100.00%,1,0,6.25%,0.00%,£10.12,£0.00,1,0
B0BQRRFJHX,B0BQRRFJHX,Meadowchurn Aerosol Cream 1 x 500g,UHT05 - 001 One,16,1,0.01%,0.02%,18,1,0.01%,0.01%,100.00%,100.00%,2,2,12.50%,200.00%,£21.10,£21.10,1,1
B0BS6SHP4W,B0BS6SHP4W,Lion Mint Sauce 2.27ltr F,LIO08 - 001,16,0,0.01%,0.00%,20,0,0.01%,0.00%,84.21%,0.00%,1,0,6.25%,0.00%,£12.23,£0.00,1,0
B0BSNQJSG6,B0BSNQJSG6,BAREBELLS Salted Peanut Caramel 12 Pack 55g,BARE002 - 003 One Day,15,1,0.01%,0.02%,17,1,0.01%,0.01%,62.50%,0.00%,1,1,6.67%,100.00%,£28.79,£28.79,1,1
B0BSNQJSG6,B0BSNQJSG6,BAREBELLS Salted Peanut Caramel 12 Pack 55g,BARE002 - 003,15,1,0.01%,0.02%,17,1,0.01%,0.01%,62.50%,0.00%,1,0,6.67%,0.00%,£28.12,£0.00,1,0
B0BT513HLC,B0BT513HLC,Menz & Gasser Strawberry Jam Portions 100 x 20g,JAM03C - 001,15,0,0.01%,0.00%,17,0,0.01%,0.00%,88.24%,0.00%,1,0,6.67%,0.00%,£15.09,£0.00,1,0
B0BY35LW1H,B0BY35LW1H,Artisan Biscuits Grate Britain All-British Cheddar Crackers 45 g (Pack of 20),BIS20 - 002,10,1,0.00%,0.02%,12,1,0.00%,0.01%,100.00%,100.00%,1,0,10.00%,0.00%,£31.59,£0.00,1,0
B0C1BZFX4M,B0C1BZFX4M,Parkers Dried Apple Rings 1kg,DRI15 - 001 Prime,12,0,0.01%,0.00%,12,0,0.00%,0.00%,100.00%,0.00%,1,0,8.33%,0.00%,£16.19,£0.00,1,0
B0C2VD7JCM,B0C2VD7JCM,Lion Horseradish Sauce 2.27ltr (Pack of 2),LIO07 - 009 Prime,1,1,0.00%,0.02%,1,1,0.00%,0.01%,100.00%,100.00%,1,1,100.00%,100.00%,£27.75,£27.75,1,1
B0C3MHTFHM,B0C3MHTFHM,Callebaut Milk Couverture Power 41 Chocolate 2.5kg,CAL09 - 002,599,22,0.27%,0.36%,777,32,0.27%,0.38%,11.06%,4.00%,1,0,0.17%,0.00%,£36.38,£0.00,1,0
B0G545C8FS,B0C77T5DNB,Ebara Sukiyaki Sauce - Seasoning for Hot Pot 240ml,ORI94 - 001 uk shipping,55,1,0.02%,0.02%,66,1,0.02%,0.01%,46.77%,0.00%,1,0,1.82%,0.00%,£4.29,£0.00,1,0
B0CB14GKVY,B0CB14GKVY,South Downs Water Sparkling CANS 24 x 330ml,SOUTHD006 - 001 Prime,13,0,0.01%,0.00%,18,0,0.01%,0.00%,80.00%,0.00%,1,0,7.69%,0.00%,£19.92,£0.00,1,0
B0CB14GKVY,B0CB14GKVY,South Downs Water Sparkling CANS 24 x 330ml,SOUTHD006 - 001,13,0,0.01%,0.00%,18,0,0.01%,0.00%,80.00%,0.00%,2,0,15.38%,0.00%,£39.66,£0.00,1,0
B0CBK2DC86,B0CBK2DC86,Chef William Ground Nutmeg 450gm,SPINUT03 - 002 Prime,4,0,0.00%,0.00%,4,0,0.00%,0.00%,75.00%,0.00%,1,0,25.00%,0.00%,£12.16,£0.00,1,0
B0CBK3QH3L,B0CBK3QH3L,Chef William - Dried Sage - 140gm,HERSAG002 - 003 Prime,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£7.59,£0.00,1,0
B0CBQ7YNKN,B0CBQ7YNKN,Le Guerandais Coarse Sea Salt 1kg X 6,SAL21 - 004,7,0,0.00%,0.00%,7,0,0.00%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,£21.48,£0.00,1,0
B0CBQPD2B7,B0CBQPD2B7,Angelito Vanilla Flavour Ice Cream Mix 1L. Ice Cream Mix,UHT34A - 004,23,0,0.01%,0.00%,25,0,0.01%,0.00%,95.65%,0.00%,1,0,4.35%,0.00%,£9.16,£0.00,1,0
B0CCPJL4SC,B0CCPKSMC8,Busch Meringue Drops 100gm x 6,SWE03E - 002 Prime,55,1,0.02%,0.02%,65,2,0.02%,0.02%,98.39%,100.00%,1,1,1.82%,100.00%,£16.16,£16.16,1,1
B0CCPPX8N1,B0CCPNLRJM,Whirl Butter Substitute 4ltr (Pack of 6),BUT25 - 006,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£120.12,£0.00,1,0
B0CF5J9DH3,B0CF5J9DH3,Hyve Squeezy Honey 340gm (Pack of 2),HON04D - 002 Prime,4,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,2,0,50.00%,0.00%,£18.32,£0.00,1,0
B0CFYPRB4X,B0CFYPRB4X,ICE VALLEY Spring Water | Still | 500ml (Pack of 24) | Optimal Hydration | Pure & Refreshing,WATER003 - 007,496,16,0.22%,0.26%,595,22,0.21%,0.26%,1.44%,0.00%,1,0,0.20%,0.00%,£12.99,£0.00,1,0
B0CGVRWM95,B0CGVRWM95,La Perruche Pure Cane Rough Cut Cubes Brown | 100% Cane | Ideal for Tea and Coffee | Perfect for Cafes and Hotels | 1kg (Pack of 3),SUG17 - 004,15,0,0.01%,0.00%,16,0,0.01%,0.00%,20.00%,0.00%,1,0,6.67%,0.00%,£17.67,£0.00,1,0
B0CHS5BR95,B0CHS5BR95,Heygates Fine Lady Strong White Bread Flour 1.5kg,FLO17B - 001,15,1,0.01%,0.02%,20,1,0.01%,0.01%,100.00%,100.00%,1,0,6.67%,0.00%,£6.19,£0.00,1,0
B0CHS6XLBH,B0CHS6XLBH,Heygates Fine Lady Plain Flour 1.5kg,FLO01A - 001,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,£5.79,£0.00,1,0
B0CJV7P8ZY,B0CJV7P8ZY,Lion Tartare Sauce 2.27lt,LIO10 - 002,5,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,2,0,40.00%,0.00%,£29.86,£0.00,1,0
B0CL9WHHKV,B0CL9WHHKV,Cooks & Co Sweety Drop Peppers 793gm (Pack of 1),MED33E - 001 Prime,7,0,0.00%,0.00%,7,0,0.00%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,£11.73,£0.00,1,0
B0CLM4P61M,B0CLM3VD68,"Caterers Pride Tinned Fruits (Grapefruit Segments in Syrup 3kg, Pack of 1)",FRU07A - 001,34,0,0.02%,0.00%,40,0,0.01%,0.00%,97.37%,0.00%,2,0,5.88%,0.00%,£24.50,£0.00,1,0
B0CLM75717,B0CLM76Q2Y,"Buchanan Dried Fruits (CHOPPED Dates 3kg, Pack of 4)",DRIDAT002 - 004 Prime,2,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£42.09,£0.00,1,0
B0CLM75717,B0CLM7WBMJ,"Buchanan Dried Fruits (Pitted Prunes 3kg, Pack of 1)",DRIPRU001 - 001 Prime,5,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£25.79,£0.00,1,0
B0CLM75717,B0CLM7YP2V,"Buchanan Dried Fruits (Whole Pitted Dates 3kg, Pack of 1)",DRIDAT001 - 001 Prime,7,1,0.00%,0.02%,8,1,0.00%,0.01%,100.00%,0.00%,1,0,14.29%,0.00%,£13.21,£0.00,1,0
B0CM9TH2JL,B0CM9TH2JL,Triple Lion Mild Curry Powder 500gm,SPICUR01A - 002 Prime,6,2,0.00%,0.03%,8,3,0.00%,0.04%,100.00%,100.00%,1,0,16.67%,0.00%,£9.09,£0.00,1,0
B0CM9WJ7TB,B0CM9WJ7TB,Bulky Soft White 2ply Napkins 2000 x 40cm x 40cm / 8 fold (32042),NAPKIN103 - 001,43,17,0.02%,0.27%,62,31,0.02%,0.37%,38.33%,0.00%,1,0,2.33%,0.00%,£45.50,£0.00,1,0
B0CN3NRK7H,B0CN3KMTNL,"Fresher's Juice Drinks 5ltr (Lime, 1)",COR20A - 003,13,0,0.01%,0.00%,15,0,0.01%,0.00%,93.33%,0.00%,1,0,7.69%,0.00%,£12.50,£0.00,1,0
B0CN3NRK7H,B0CN3M46GS,"Fresher's Juice Drinks 5ltr (No Added Sugar Blackcurrant, Pack of 2)",COR21A - 003,15,0,0.01%,0.00%,22,0,0.01%,0.00%,100.00%,0.00%,1,0,6.67%,0.00%,£20.44,£0.00,1,0
B0CNXWKKDX,B0CNXWKKDX,Chef William Baking Powder 800gm (Pack of 6),NP-19QN-731U,1,1,0.00%,0.02%,1,1,0.00%,0.01%,100.00%,100.00%,4,4,400.00%,400.00%,£103.92,£103.92,1,1
B0CP62Z976,B0CP63LPPW,"Triple Lion Spices (Smoked Paprika 550g, 1)",SPIPAP01 - 002 Prime,4,1,0.00%,0.02%,4,1,0.00%,0.01%,100.00%,100.00%,1,0,25.00%,0.00%,£10.77,£0.00,1,0
B0CP9Q1PF2,B0CP9Q1PF2,"Schwartz Gravy Browning, Ready to Use Rich Gravy Browning for Soups, Stews and Casseroles, Perfect to Add Colour to Marinades and Meat Rubs, 1.2kg",GRA12A - 005 Prime,77,6,0.03%,0.10%,97,7,0.03%,0.08%,5.62%,0.00%,1,0,1.30%,0.00%,£15.15,£0.00,1,0
B0CPM3DWLH,B0CPM3DWLH,Shipton Mill Dark Rye Flour 25kg,FLO40 - 002,17,2,0.01%,0.03%,26,7,0.01%,0.08%,92.00%,100.00%,1,0,5.88%,0.00%,£34.38,£0.00,1,0
B0CPQ3S3PH,B0CPQ3S3PH,Brown Bag Oak Smoked Chilli Crisps and Rosemary & Sea Salt Crisps (2 boxes),Crisps Bundle - 002 Prime,15,0,0.01%,0.00%,20,0,0.01%,0.00%,94.12%,0.00%,1,0,6.67%,0.00%,£32.96,£0.00,1,0
B0CPQ4SSRM,B0CPQ4SSRM,Brown Bag Oak Smoked Chilli Crisps and Sea Salt & Malt Vinegar Crisps (2 boxes),Crisps Bundle - 003 Prime,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,1,25.00%,0.00%,£32.96,£32.96,1,1
B0DMLX1WS7,B0CQ2TKCSM,"Luscombe - Sicilian Orange Juice (12 x 27cl) - Sicilian Orange Juice, Grown on Fertile Volcanic Soils - All Natural Ingredients, No Added Sugar, Vegan & Gluten Free",LUSCOM005 - 001,97,4,0.04%,0.06%,128,4,0.05%,0.05%,1.69%,0.00%,1,0,1.03%,0.00%,£34.53,£0.00,1,0
B0CQ2Y35DR,B0CQ2Y35DR,Belazu Sundried Tomato Pesto 165gm (Pack of 6),PES11 - 001 Prime,3,0,0.00%,0.00%,4,0,0.00%,0.00%,0.00%,0.00%,1,0,33.33%,0.00%,£23.19,£0.00,1,0
B0CQ5C3DHV,B0CQ5C3DHV,Caterers Pride Mandarin Segments in Light Syrup 2.65kg,FRU09A - 001,11,1,0.00%,0.02%,13,1,0.00%,0.01%,92.31%,0.00%,1,0,9.09%,0.00%,£11.65,£0.00,1,0
B0CR4DDZ34,B0CR4DDZ34,Chef William Garlic Powder 500gm,GAR06F - 001 Prime,6,0,0.00%,0.00%,7,0,0.00%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,£9.53,£0.00,1,0
B0CRF66HW3,B0CRF66HW3,Seasoners Sliced Pickled Beetroot 2.25kg,PIC08 - 001 Prime,19,0,0.01%,0.00%,21,0,0.01%,0.00%,95.24%,0.00%,1,0,5.26%,0.00%,£11.35,£0.00,1,0
B0CRVPVTJ2,B0CRVPVTJ2,Seasoners Sliced Pickled Beetroot 2.25kg (Pack of 2),PIC08 - 002,10,1,0.00%,0.02%,12,1,0.00%,0.01%,100.00%,0.00%,1,0,10.00%,0.00%,£18.39,£0.00,1,0
B0CRW67R5H,B0CRW67R5H,"Essential Cuisine No. 1 Gravy Mix Bundle (Savoury, Beef, Chicken 3 x 1.5kg)",Essential Cuisine Bundle - 001,5,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£66.03,£0.00,1,0
B0CRZ8QNYQ,B0CRZ8QNYQ,"Essential Cuisine Jus concentrated base Bundle (Veal, Lamb, Chicken 3 x 1kg)",Essential Cuisine Bundle - 002,3,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£103.98,£0.00,1,0
B0CRZFSGVD,B0CRZFSGVD,"Essential Cuisine Stock Mix Bundle (Beef, Chicken, Vegetable 3 x 800g)",Essential Cuisine Bundle - 004,12,0,0.01%,0.00%,14,0,0.00%,0.00%,92.86%,0.00%,1,0,8.33%,0.00%,£75.28,£0.00,1,0
B0CSKN49MX,B0CSKN49MX,REGGIA Orzo Pasta 500gm (Pack of 2),PAS70A - 004 Prime,65,0,0.03%,0.00%,80,0,0.03%,0.00%,97.44%,0.00%,1,0,1.54%,0.00%,£7.37,£0.00,1,0
B0DPSKRN7Y,B0CSKNBFP6,"Taylors of Harrogate Rich Italian Ground Coffee, 400 g (Pack of 3 - Total 1.2 kg)",TAYLOR022 - 001 Prime,863,79,0.39%,1.28%,"1,149",97,0.40%,1.16%,0.00%,0.00%,1,0,0.12%,0.00%,£33.50,£0.00,1,0
